    0.825522450217777704E+00    0.388625490021204190E+01    0.231773034210734918E-01    0.100930350223991194E+01    0.740257325738150840E+00    0.156425110018590038E-01    0.468426149512890255E+01    0.245333950285742917E-01    0.106197142796862121E+01    0.723122524784192366E+00    0.782664433384903546E+00    0.287124284375344452E+01    0.280947250119198344E+01    0.272815620918433943E+01    0.615548164150849647E-04    0.191692998611343824E-04    0.224023477783838049E-01   -0.394629428959605774E-01   -0.211230872750758913E-02   -0.171900211359459522E-01   -0.758724125107503727E-02    0.109263243456305492E+01    0.114046932368716059E+01    0.226848976935260044E+00    0.102815871301202311E+01    0.464846263529506301-309
    0.950565202468762305E+00    0.302188393647161835E+01    0.237447246333569936E-01    0.869793398015486829E+00    0.721282080664062741E+00    0.413365866475897889E-01    0.482460301916980416E+01    0.235762186090515968E-01    0.958643792039918008E+00    0.660689422300716478E+00    0.460303498105100850E+00    0.247703595737472071E+01    0.279685823511269538E+01    0.254537941435831261E+01    0.484701135133558023E-03    0.334853855826547733E-03   -0.637038512840082949E-01   -0.330309681971153526E-01    0.686578203550863853E-02    0.757843507496955976E-02   -0.830394660420150435E-02    0.137300273600052081E+01    0.282405415978250884E+01    0.689071691680622211E-01    0.207125002930575203E+00    0.464846207704515149-309
    0.716404596250776238E+00    0.388166579883142671E+01    0.212596338354567455E-01    0.910140372536714315E+00    0.687088620693026675E+00    0.240712232080160585E-01    0.466126200396841028E+01    0.243199143791205767E-01    0.715859753929587672E+00    0.661045991061586014E+00   -0.159305259767434393E+01    0.260440985102625966E+01    0.276490642920694718E+01    0.231457761323401812E+01   -0.149711332046326812E-03    0.566343840194933560E-05    0.267967214959016764E-03   -0.532877078339274168E-01   -0.167232864058460620E-01   -0.690051390524212133E-02   -0.341502704264099594E-02    0.419711640892990179E+00    0.742916019946191053E+00    0.223828469204311958E+00    0.441590578713469795E+00    0.464845875107506470-309
    0.971124734910648990E+00    0.264996797182638444E+01    0.228052019647390046E-01    0.122415168683569897E+01    0.736879920513182851E+00    0.453373595450748471E-01    0.474792823878736225E+01    0.260211505088075168E-01    0.803584229448687903E+00    0.646193896702368598E+00   -0.434549019766681610E+01    0.248736714165707617E+01    0.236564713444415986E+01    0.267690685052463229E+01    0.408676482688497965E-03   -0.337799373595601459E-04    0.106357549228890819E-01   -0.515774454559474183E-02   -0.421166132163351206E-01   -0.167639404762037862E-01   -0.109087901014078732E-01    0.800329577915146917E+00    0.868224108944228745E+00    0.293805791917446990E+00    0.622488578844802021E+00    0.464846494219823415-309
    0.868106251116024907E+00    0.318680209574933482E+01    0.243216786683668230E-01    0.102592852701779824E+01    0.678701675568597285E+00    0.284173313027217198E-01    0.447830111027256716E+01    0.249242651344602217E-01    0.761896962923723997E+00    0.649035981594867195E+00   -0.662715898634664846E+00    0.258307295251772118E+01    0.276077307915748005E+01    0.263055635727209847E+01    0.440273003996794247E-03   -0.162987833546154371E-03    0.786025193268653777E-02   -0.538421271582510824E-01   -0.386632372577877040E-01    0.187392717930052327E-01   -0.847237767246319592E-02    0.151994773536090855E+01    0.149473247471044934E+01    0.168496262378592804E+00    0.196301576832679042E+00    0.464846548551787710-309
    0.816600423865644576E+00    0.263201738812101071E+01    0.236486637795861460E-01    0.967573145338047613E+00    0.725451400422473469E+00    0.529858482323371585E-01    0.498073642045587306E+01    0.261648598559611825E-01    0.831608516075317161E+00    0.677094056249918697E+00   -0.247303557442043420E+01    0.349276006457014354E+01    0.301940464898570804E+01    0.238025074381951018E+01    0.399161050432201583E-03    0.258548610325355947E-04   -0.536825490277337281E-03    0.276068079702813940E-02   -0.202399658345066083E-01   -0.140223785536895719E-01   -0.287185880574544403E-01    0.534416509488669145E+00    0.166071762917323174E+01    0.879540180434942864E-01    0.393377143330546908E+00    0.464845460298290524-309
    0.616623518019208561E+00    0.210053909981481501E+01    0.224948089123084179E-01    0.112030954325988663E+01    0.660602129251910974E+00    0.675863517823508120E-01    0.414088901640768281E+01    0.249129882892837259E-01    0.793503537235251910E+00    0.720345888565190440E+00   -0.420733348394657902E+01    0.264160158465237060E+01    0.293752543862037330E+01    0.280699524995457450E+01    0.133647918355752965E-03    0.435773477740443210E-03    0.256366302746399016E-01   -0.669737476656917519E-01   -0.208358419216485014E-01   -0.181752748724571672E-01    0.600762479733840671E-02    0.749319501896475337E+00    0.103372694733518888E+01    0.265158147767130481E+00    0.870646450627968971E+00    0.464846394139514678-309
    0.703163238506381960E+00    0.328980411211548018E+01    0.243608871934854025E-01    0.880554296032425743E+00    0.663124260924851661E+00    0.436162152460268376E-01    0.461549612630650419E+01    0.247304949282393036E-01    0.965900270266357164E+00    0.652594509397405598E+00   -0.125694777778319633E+01    0.148469870394990977E+01    0.308332722871083753E+01    0.247544434093721488E+01    0.110772309414476655E-03   -0.172367008681148016E-03    0.525130016771734182E-01   -0.205455239683431240E-01    0.560884055321326375E-01   -0.758522503632354586E-02    0.211212264522097973E-01    0.126171002019683870E+00    0.540602904593484368E+00    0.192437217620023027E+00    0.600569952692846076E+00    0.464845835256487678-309
    0.960373219733852146E+00    0.385509688587308030E+01    0.254392250124628322E-01    0.112428585129446112E+01    0.677464140687191296E+00    0.186704425539334223E-01    0.290901411226455631E+01    0.233188188673358748E-01    0.985789279400446361E+00    0.670760276339068873E+00   -0.126699892558662519E+01    0.380525218405730214E+01    0.249175035570497005E+01    0.265575816071743276E+01   -0.521230596970923780E-04    0.294069306696847165E-03   -0.528524704283580976E-01   -0.440055761738085277E-01   -0.407164712484042318E-01    0.679646827803832843E-02   -0.106727157880729083E-01    0.430685553757250372E+00    0.169646963499060988E+01    0.927171004400894894E-01    0.251833724903798517E+00    0.464846469823494227-309
    0.752403480333658670E+00    0.339101358215130677E+01    0.261976473381440311E-01    0.987347709701415166E+00    0.749981442867238668E+00    0.316581377677589912E-01    0.357763608314333759E+01    0.241388530624432676E-01    0.745854128330126764E+00    0.801447308054393015E+00   -0.459695422454588432E+01    0.396341195204103336E+01    0.253672598114037262E+01    0.259862630190675903E+01   -0.226933247384846621E-03    0.460951352563395279E-03   -0.716676389738523656E-01   -0.366983725425338650E-01    0.251257385047602699E-01   -0.145710729454766909E-01    0.334742008603691049E-02    0.115046440789850379E+01    0.901916141194306520E+00    0.299103784529276828E+00    0.789505590512293742E+00    0.464845453997333004-309
    0.749161600544728801E+00    0.253351463737642479E+01    0.208756220498350041E-01    0.107834413553867359E+01    0.670214952898656291E+00    0.251622461646824058E-01    0.240016516585961215E+01    0.207401122009623524E-01    0.780030928176807747E+00    0.649845482026966903E+00   -0.517796036902208190E+01    0.334832535808530807E+01    0.230679699211590039E+01    0.233586202081619865E+01    0.537730292988248507E-03   -0.144054456126975776E-03   -0.176386134734618227E-01   -0.608876923994074865E-01   -0.522344167185094521E-01   -0.169235865860597329E-02    0.313824825131402002E-01    0.138705305236268317E+01    0.316616310984522009E+01    0.119510538819869075E+00    0.283515348233831621E+00    0.464846394079436296-309
    0.822443701451212816E+00    0.181721747573341941E+01    0.261888231613007644E-01    0.968164045275328844E+00    0.665237352843718321E+00    0.425648745663550210E-01    0.363759546263172417E+01    0.208253883367855337E-01    0.815638567278940352E+00    0.661220980498218203E+00   -0.301351844655258194E+01    0.206139076216843442E+01    0.249794675470631411E+01    0.270385353273603091E+01    0.770241405810736645E-04    0.416005127080558315E-03    0.107687865845304556E+00   -0.240436365757204160E-01    0.267613774560955392E-01    0.279284000705516469E-01    0.214193778468164189E-01    0.174132101732843059E+01    0.161636018304661877E+01    0.148230188282727687E+00    0.454280717257952216E+00    0.464846358956744310-309
    0.688547347668874155E+00    0.363370010456285319E+01    0.237212850966649277E-01    0.837489204833857248E+00    0.676202612447584839E+00    0.226818654986604418E-01    0.473940778193617795E+01    0.235637013639817226E-01    0.103247434812282202E+01    0.744408485993703239E+00   -0.289853284899342123E+01    0.236908340251970273E+01    0.263669398455746418E+01    0.243997466294016085E+01    0.473244725169708297E-03    0.952175387751857949E-04   -0.548382865930731739E-01   -0.367540949522303304E-01   -0.242769507776187388E-02   -0.907681152064817448E-02    0.149239872411352503E-01    0.969523258364549667E+00    0.111028502009411190E+01    0.181337482458396759E+00    0.354634508730844511E+00    0.464846263422234768-309
    0.747777418592157295E+00    0.295443485102036707E+01    0.220083592469026215E-01    0.794976520077182447E+00    0.744949471130994856E+00    0.543820721898586670E-01    0.323686415913216763E+01    0.240310690333745414E-01    0.105773194511420288E+01    0.646990288940597069E+00   -0.220888859631266943E+01    0.204760803928328805E+01    0.243249343419507902E+01    0.273558907132216778E+01    0.236260140274089617E-03    0.799286309688683515E-04   -0.731660930064449155E-01    0.402563638590881789E-02   -0.403079971516565050E-01    0.116431297027800376E-01   -0.246516000815197311E-03    0.135585345442212324E+01    0.143432057727682016E+01    0.134725255220051104E+00    0.262098221203883652E+00    0.464845874904662878-309
    0.908965920267386207E+00    0.217569001126786032E+01    0.231253481155760977E-01    0.105930774561691732E+01    0.755741371859484201E+00    0.523118057996709643E-01    0.474697033374108024E+01    0.256084820368956273E-01    0.111524774952134242E+01    0.727554787659565827E+00   -0.581462252875860841E+00    0.179751237718914947E+01    0.201813594753729886E+01    0.276307829946360695E+01    0.109003937318723275E-03    0.128437009501441751E-03   -0.444339278039145025E-01   -0.417290497832610574E-02    0.188502281671377309E-01    0.192447963451698734E-03   -0.945491930064558048E-02    0.168569721747172752E+01    0.156130500029483743E+01    0.157101812571738719E+00    0.662042517771200045E+00    0.464847279640328386-309
    0.805685155619342508E+00    0.259244197616463534E+01    0.240039889123183428E-01    0.106955501665205865E+01    0.700758794572132637E+00    0.264534040443605914E-01    0.378437242556377740E+01    0.209640940550800542E-01    0.998388109471079810E+00    0.676052830693793183E+00   -0.532545329778776200E+01    0.156949995047043167E+01    0.216986125028710131E+01    0.283197161033485934E+01    0.337572864895779412E-03    0.540619665814129954E-04    0.165297334082917108E-01   -0.170649075862831789E-02   -0.766549622781389772E-01   -0.105066940344295326E-01   -0.445881775631715854E-02    0.136332135348725791E+01    0.104618433880769834E+01    0.173476190572707661E+00    0.413966076461038557E+00    0.464847312621621287-309
    0.699201452473951490E+00    0.347085435035732637E+01    0.243825241820481188E-01    0.937470068802589873E+00    0.656912434096263986E+00    0.313218602415644698E-01    0.330764496918190343E+01    0.223605419434932604E-01    0.966189171951792325E+00    0.780810423954204080E+00   -0.526263100758128477E+01    0.366672722951453345E+01    0.259383589984593677E+01    0.265120237788493185E+01   -0.220123363323196689E-03   -0.591379798281127566E-04   -0.229910442931675757E-01   -0.287285335912338263E-01   -0.204070948184587389E-01    0.707901400050931634E-02   -0.591261169204590487E-04    0.186554545559941443E+01    0.862397643193345331E+00    0.324077670272090335E+00    0.128358819933667689E+01    0.464847359192960518-309
    0.776622807875780974E+00    0.257334179485240355E+01    0.252106862555715877E-01    0.840013616004228636E+00    0.719399296230474272E+00    0.481732550631374240E-01    0.270071194872742826E+01    0.253802590856165543E-01    0.745947723247621042E+00    0.651345524832939282E+00   -0.790221919208076606E+00    0.300972289868965426E+01    0.223687735565152712E+01    0.264193777033226329E+01    0.339676671219773033E-03    0.506227413339940661E-03   -0.994252414406236740E-02   -0.442416340762934318E-01    0.371371710756000645E-01    0.172277058377360570E-01    0.109359135179054601E-01    0.149720236247274552E+01    0.121953425702299256E+01    0.124749762551282464E+00    0.276519561078433840E+00    0.464846086667206524-309
    0.825568721789866400E+00    0.368265420876890648E+01    0.236141718680792506E-01    0.111059229952000038E+01    0.744921976159360510E+00    0.110981625856488349E-01    0.485280827839445461E+01    0.254693089414831236E-01    0.897719729628433494E+00    0.759567796908356296E+00   -0.121081835915704961E+01    0.173746686120926697E+01    0.260127161636456661E+01    0.251225839237617299E+01    0.894593963851757256E-04   -0.263346511809689704E-03    0.788061199407730367E-01    0.365610800546266324E-02    0.538955379849079680E-01   -0.305160928252526942E-01    0.100579059783672750E-01    0.179642847079295764E+01    0.111866949744765631E+01    0.828219288975263895E-01    0.195360318898023300E+00    0.464847312579645469-309
    0.891724718820288587E+00    0.316883228945322193E+01    0.250561595745633948E-01    0.110359618865041420E+01    0.768173579751444180E+00    0.274314820533725634E-01    0.413775387678549844E+01    0.259888299624833549E-01    0.877776390758672531E+00    0.672368970500569541E+00   -0.322540819970159065E+01    0.105812610928186590E+01    0.260864446234763170E+01    0.281060276076684890E+01   -0.409381800264481638E-03    0.189838914552663534E-05    0.704215841388313862E-01   -0.123455177392686605E-01   -0.362206523937187511E-01    0.338242296990559632E-02   -0.670790155393520895E-02    0.161854606575712201E+01    0.172763413506578600E+01    0.129418646644873375E+00    0.368383336810133355E+00    0.464847172926022359-309
    0.941396532253527041E+00    0.212764764154269415E+01    0.214229432843391250E-01    0.867253774689999535E+00    0.681395170429131003E+00    0.840328861979872110E-01    0.348114359051788380E+01    0.218416879587315683E-01    0.118383837948459059E+01    0.643596134365712169E+00   -0.467139602179448765E+01    0.351047454052056551E+01    0.289168769142698512E+01    0.235293929887289943E+01    0.126292678285302344E-03    0.615341491313091057E-04   -0.142600419624682867E-01   -0.619666489832020259E-01    0.364769209106492465E-01    0.215544642274527465E-01    0.140632062442988329E-01    0.107448256421807797E+01    0.132781110184608364E+01    0.210018821937766165E+00    0.525776463753726553E+00    0.464845880031167070-309
    0.775913627913780490E+00    0.236623274535148331E+01    0.204227219248686379E-01    0.965399744967142981E+00    0.723636077983530246E+00    0.863308268676457324E-01    0.484494632699462446E+01    0.217298777197032673E-01    0.103209600979096372E+01    0.643516324301353859E+00   -0.152787095411156315E+01    0.314658921224475918E+01    0.257160857699785517E+01    0.249587680506892440E+01   -0.127181962458853745E-03   -0.158261957061441418E-04    0.514437278310406199E-02   -0.410838538933536931E-01    0.311498106543138531E-01    0.246782414667101740E-01   -0.423277959116248950E-02    0.140174440974633141E+01    0.148588539231601602E+01    0.160485133332802704E+00    0.467007223368338831E+00    0.464846394027658216-309
    0.618830862949269034E+00    0.280894971207941380E+01    0.200719590918959530E-01    0.117066867885061310E+01    0.666723583486877103E+00    0.434666416503874525E-01    0.320606781964924670E+01    0.213675227640327953E-01    0.102729978144088618E+01    0.713188886048009341E+00   -0.220657535172430386E+01    0.445062486294844106E+01    0.301114017692856573E+01    0.281740586992889508E+01    0.105566727528182743E-03   -0.360292824441211818E-04   -0.325504092378453430E-01   -0.250872608483552334E-01    0.258201886826037730E-01    0.203602176368244958E-02    0.369968001463595597E-02    0.150785518819347475E+01    0.179885987798805114E+01    0.130329886662656547E+00    0.283422299355318486E+00    0.464846207690602261-309
    0.831389391686894075E+00    0.322077088316375804E+01    0.209070301570448355E-01    0.123784618093381793E+01    0.715890739512287988E+00    0.684180137682558892E-01    0.421809022585429272E+01    0.207719871280255541E-01    0.962391228317069913E+00    0.783636596653469408E+00   -0.292682262183738917E+01    0.510465223582950856E+01    0.259489065592903412E+01    0.270438609143663644E+01   -0.254389104193716419E-04   -0.855591934002583989E-04   -0.331578536217981557E-02   -0.290974725196834136E-01    0.118541874540808723E-01   -0.216161187570439207E-01    0.256606592237512837E-01    0.161856201817311174E+01    0.100371637478981857E+01    0.191762473711775128E+00    0.544623418654650804E+00    0.464846205561060751-309
    0.830072936264156236E+00    0.280184982461306920E+01    0.199720692024042724E-01    0.104774228075266707E+01    0.753556093137173422E+00    0.304982725799305826E-01    0.480566560071005977E+01    0.227689042606753003E-01    0.994116593083941513E+00    0.647274004379057244E+00   -0.189157524229519236E+01    0.366494888685117814E+01    0.215057130737513535E+01    0.291233534028052787E+01   -0.419451060274043507E-04   -0.594620549336993777E-03   -0.397780308300431373E-02   -0.664080991601390946E-01   -0.288905227169097834E-02    0.221807203865603125E-02   -0.576471286932228599E-02    0.122688143647916403E+01    0.190230772655416125E+01    0.118703438189587770E+00    0.213609429995581412E+00    0.464845764990629628-309
    0.799352228549020216E+00    0.305576819600675398E+01    0.199888794433452054E-01    0.116011608496644580E+01    0.778396624095843537E+00    0.315869369416803339E-01    0.429335978148328667E+01    0.219111142786868121E-01    0.103358778566218179E+01    0.757062754134423588E+00   -0.454139931388553286E+01    0.313978951474643253E+01    0.298594703069186229E+01    0.287726840411408791E+01   -0.241226873106545380E-03    0.109135409611118574E-03    0.163129438911671643E-02   -0.540400508996865120E-01    0.598125871383402979E-01    0.228530919219922801E-01    0.108391595533922219E-02    0.366891600577032684E+00    0.683419125839269004E+00    0.352205365596941045E+00    0.607228524192533148E+00    0.464845379138561660-309
    0.709044205845284381E+00    0.356427246004881138E+01    0.205895066455909076E-01    0.120403545435029402E+01    0.737848213142765830E+00    0.311637017304921063E-01    0.426061880032769569E+01    0.209806730110921047E-01    0.122198586900330786E+01    0.765662041224724255E+00   -0.284617564333563600E+01    0.352361264615629288E+01    0.307372640889445670E+01    0.258444430426710658E+01   -0.615217857678556582E-05    0.309819911434483356E-03   -0.125604252903012137E-01   -0.667079582245770353E-01    0.610839486002135862E-01   -0.547445050231623945E-02    0.111453334373285695E-01    0.863362198714135776E+00    0.216154430731834646E+01    0.856136740790310463E-01    0.424191578321300944E+00    0.464846293424351349-309
    0.685540822844806219E+00    0.338471268879565912E+01    0.228815242431573800E-01    0.112463269283153910E+01    0.698392631921171292E+00    0.301099487872172403E-01    0.376595987647174724E+01    0.202542226365503078E-01    0.106651326800621149E+01    0.749717963947920563E+00   -0.593028539524435594E+01    0.437712008795130103E+01    0.267348022697565346E+01    0.233638079149653466E+01   -0.437099341017187562E-03    0.164097308659078424E-03   -0.546370592890484258E-01   -0.649012074935626654E-01    0.288162744841825441E-01   -0.167103002998525707E-01    0.329870689931485023E-02    0.166471491141796180E+01    0.190691014493779254E+01    0.844220135613109601E-01    0.129967558934312444E+00    0.464845449075806768-309
    0.829053692307052614E+00    0.351691295822980754E+01    0.220505195620298126E-01    0.113517127440110288E+01    0.734711519527579515E+00    0.223768957556666551E-01    0.411438559918358582E+01    0.229814468041589122E-01    0.999689801313298654E+00    0.757225701641019322E+00   -0.329774709388294873E+01    0.313925946087638152E+01    0.279197001146915991E+01    0.253130518801743021E+01   -0.590620457266585958E-04   -0.503359857659826070E-04   -0.513312213470359102E-01   -0.361419895158931956E-01   -0.402520277277188324E-01   -0.143149398678077203E-01   -0.197675017021676988E-01    0.881645655518223159E+00    0.143271631773783170E+01    0.121719254577298056E+00    0.479603798144217386E+00    0.464845453928954319-309
    0.752024162392233464E+00    0.318738546228328623E+01    0.227432113050717311E-01    0.118497731746669910E+01    0.700857732119264165E+00    0.284562911436460689E-01    0.422055578402880016E+01    0.247907919540015405E-01    0.114296011503761008E+01    0.750232030123172078E+00   -0.554827312902877523E+01    0.183268315415512095E+01    0.292725952834650505E+01    0.245068279923765209E+01   -0.980436485521464724E-04    0.159563211182035120E-03   -0.397848472509497036E-01   -0.450771734921748962E-01    0.429221786654036958E-01    0.101574933845086507E-01    0.141067215748410038E-01    0.139279875675724485E+01    0.167707816577801538E+01    0.135872262678038480E+00    0.459825646593080950E+00    0.464846234950219730-309
    0.792958979863787494E+00    0.269995460068294024E+01    0.215992014461062337E-01    0.111795680939839492E+01    0.678980959475968260E+00    0.849584469674928705E-01    0.383537737075734242E+01    0.225174093956755812E-01    0.109429798739413942E+01    0.760637476367515108E+00   -0.119950093978766681E+01    0.266833538179670526E+01    0.299007323831213823E+01    0.245840484610544197E+01   -0.103506240219845488E-03    0.159269167239698621E-03    0.517862407077513270E-01   -0.358971485536772467E-01    0.638536945153593410E-01   -0.134319915965370705E-01    0.152321014586592265E-01    0.178770706976353599E+01    0.952244926987386053E+00    0.272695835941503317E+00    0.855707548442205868E+00    0.464847228289358572-309
    0.933153099396410779E+00    0.240152872343789081E+01    0.222142956290799706E-01    0.117326015345644774E+01    0.759938555888583833E+00    0.666856430541553497E-01    0.385671502859443205E+01    0.200837405136940553E-01    0.741183756827092588E+00    0.759638375384980247E+00   -0.463115334136805501E+01    0.460362264624647644E+01    0.255450347254199972E+01    0.245365774788662439E+01    0.113038855258252549E-03   -0.468393156934421078E-04   -0.738594406254336616E-01   -0.333247330846838524E-01    0.106607525130232722E-01   -0.298848606935543659E-02    0.324675127216954573E-01    0.192205443001489829E+01    0.101059591634704482E+01    0.108427545103517431E+00    0.318380454684274117E+00    0.464846845724447684-309
    0.806616640334067880E+00    0.362002041879908187E+01    0.236758782485971819E-01    0.915188214047797266E+00    0.740430724357830750E+00    0.351447470070894580E-01    0.497682454819595144E+01    0.237033563942963300E-01    0.115092066994925313E+01    0.685924363413717986E+00   -0.213928839085887468E+01    0.323528355860238648E+01    0.286668978001392238E+01    0.254363438596695524E+01    0.881876210165958825E-04   -0.815249015470357295E-04   -0.741759694147451770E-01   -0.183765656780992825E-01    0.405218653765290759E-02   -0.225268616848500053E-02   -0.163869095213621252E-01    0.642030517503014986E+00    0.124217834671176641E+01    0.211939086026439460E+00    0.580966123543938839E+00    0.464846663108377971-309
    0.960193845437926741E+00    0.297468519517682495E+01    0.244611370528302098E-01    0.936945904524340567E+00    0.725899165419578329E+00    0.567200428876839038E-01    0.370869151521017315E+01    0.227845619479045657E-01    0.103017192137191205E+01    0.727848029372466954E+00   -0.461225673810749015E+01    0.219805159122699934E+01    0.271388860986813185E+01    0.266134873882610279E+01    0.330757570031039614E-03   -0.173064051924072797E-03    0.849202426891320777E-01    0.338069542377230359E-01    0.763475351880679304E-01   -0.136472440077282410E-01    0.228662237123657824E-02    0.137019537779611039E+00    0.884221364482979166E+00    0.102724409764035407E+00    0.258161906469667468E+00    0.464847073059466184-309
