    0.982783303097003597E-01    0.280373454216802598E+01    0.202228663281618370E-01    0.116317280579124471E+01    0.767628202071196308E+00    0.202197224440940682E+00    0.712538378380123461E+00   -0.635734334138403856E+01
    0.110290344261425199E+00    0.461625561399127537E+01    0.255848261493211160E-01    0.119419024248552264E+01    0.795622285521903394E+00    0.215665260491522348E+00    0.187499939261830639E+01   -0.624876278454900014E+01
    0.110085216104087877E+00    0.447446370568566287E+01    0.236640840083539722E-01    0.805274449932060765E+00    0.715828838147671176E+00    0.262276679362034248E+00    0.147821643020121574E+01   -0.623952934048209329E+01
    0.948996651172637901E-01    0.313994453549385089E+01    0.209247203171253199E-01    0.116846940517425546E+01    0.795436544418334890E+00    0.184076133030293826E+00    0.823982704323419357E+00   -0.618095556655138445E+01
    0.881658320348347874E-01    0.283042110327081620E+01    0.197573375196357336E-01    0.991676618588985592E+00    0.810619862735579400E+00    0.165220745309820144E+00    0.626593654712011450E+00   -0.615997378036775167E+01
    0.101431111106354221E+00    0.326360538289377011E+01    0.207921287129113307E-01    0.110800842329150040E+01    0.657929754220889396E+00    0.283842568218424574E+00    0.860238727716027496E+00   -0.609608952088330014E+01
    0.906899327160035074E-01    0.234510509973161874E+01    0.252938015421087792E-01    0.113138990014581742E+01    0.646370836824677886E+00    0.279150774770733690E+00    0.484585102082982722E+00   -0.599184812101018593E+01
    0.964017590418299875E-01    0.304469737697754539E+01    0.223876666111307368E-01    0.901391029451078518E+00    0.807802550510172801E+00    0.183027329556132157E+00    0.700703669546132835E+00   -0.593570906047471603E+01
    0.104459989070892323E+00    0.265335373282432574E+01    0.230633108317851998E-01    0.117669591903686532E+01    0.757070548534393262E+00    0.223617090412706249E+00    0.676028192692031071E+00   -0.582541908640259098E+01
    0.105634418308146141E+00    0.382895112416797279E+01    0.230417910927147064E-01    0.951134338437400695E+00    0.742217848118243539E+00    0.234749171576352722E+00    0.111107804223935203E+01   -0.582350099324688397E+01
    0.104051722624334791E+00    0.204800213253501218E+01    0.237113303448167820E-01    0.100133331037907025E+01    0.675837691014925857E+00    0.281128270948043713E+00    0.449500254908677677E+00   -0.579445457787027429E+01
    0.956214690208434942E-01    0.234258534312248212E+01    0.252421939373016352E-01    0.125009464025497441E+01    0.643359820842742902E+00    0.293559597766892999E+00    0.525276064351305916E+00   -0.577407234015116444E+01
    0.704697130028164170E-01    0.376630789372610320E+01    0.259620245620108235E-01    0.126619632063824605E+01    0.687605740824848821E+00    0.205320502749988032E+00    0.860376904789160291E+00   -0.576926707696090713E+01
    0.986070513725280651E-01    0.235480208992958051E+01    0.251433415710926034E-01    0.890235888957977339E+00    0.643635090589523284E+00    0.300276850764868319E+00    0.476251625173335413E+00   -0.576597430019746326E+01
    0.104104705680754764E+00    0.296708456212085991E+01    0.250229397009045784E-01    0.108389691839503421E+01    0.808337645905211621E+00    0.198607047610018572E+00    0.754193456760762104E+00   -0.572725610909896865E+01
    0.109500116109848014E+00    0.437294119596481323E+01    0.252648858726024633E-01    0.890276014804840088E+00    0.739290678501129173E+00    0.247752195857360358E+00    0.143258426383602622E+01   -0.572649688316775762E+01
    0.715877746993172637E-01    0.269528620094498272E+01    0.207679458557885471E-01    0.817199658746571966E+00    0.644319192370138349E+00    0.224016569560550133E+00    0.459995900007441783E+00   -0.565967042542511400E+01
    0.100160533189773554E+00    0.345856008529663050E+01    0.207868815958499910E-01    0.836382460594177202E+00    0.709008764028549177E+00    0.241880128213964818E+00    0.864388087257416227E+00   -0.561448961225288112E+01
    0.859185278800920355E-01    0.393941660988471387E+01    0.250059887472099535E-01    0.729412440192869882E+00    0.660852709425690854E+00    0.255465841241729774E+00    0.916973314599477285E+00   -0.559684747100589064E+01
    0.100451564967777199E+00    0.170740875733095931E+01    0.236437537000932264E-01    0.104497429359773464E+01    0.664425920586537599E+00    0.282560016417117921E+00    0.374841647348224005E+00   -0.555592231175495321E+01
    0.103762309551239010E+00    0.225550419092178345E+01    0.229248020052909840E-01    0.868397951126098633E+00    0.731622092723846373E+00    0.237881884959443374E+00    0.483652039436807568E+00   -0.555235142019585837E+01
    0.933306852239568774E-01    0.328584776952601443E+01    0.198776219095173762E-01    0.110241301169289230E+01    0.766711473554370526E+00    0.193677169460704818E+00    0.852527371893247676E+00   -0.554135232025380731E+01
    0.961964237689971885E-01    0.473606221079826373E+01    0.229144906997680656E-01    0.994614481925964355E+00    0.806316410303115738E+00    0.184197122020408804E+00    0.168582327321715475E+01   -0.549366249734937817E+01
    0.944998843009620809E-01    0.317790369489390301E+01    0.198211000328605870E-01    0.110467228510248328E+01    0.645848224168643514E+00    0.275616465042919034E+00    0.787290154352885740E+00   -0.547613747246964522E+01
    0.802786502535380447E-01    0.420737786155424232E+01    0.258809924365731060E-01    0.715022107314077227E+00    0.680250012434084117E+00    0.230807278953943457E+00    0.989596182253732581E+00   -0.544213740869549589E+01
    0.105588694810867301E+00    0.404435299634933454E+01    0.243136426806449882E-01    0.110860410928726205E+01    0.753598493337631181E+00    0.229871484876145810E+00    0.131006557576452853E+01   -0.544162516163380339E+01
    0.101922609464638630E+00    0.321337880056197456E+01    0.223958840124037946E-01    0.837180902888672418E+00    0.714902354208742041E+00    0.244504412051981646E+00    0.763985953960592212E+00   -0.542511757636713732E+01
    0.956254410743713340E-01    0.447885081171989441E+01    0.190319444239139546E-01    0.104793075323104867E+01    0.697821077108383148E+00    0.236781011895821153E+00    0.152640145973527463E+01   -0.539551352453443656E+01
    0.954027140140533414E-01    0.266957578659057582E+01    0.193986676633358009E-01    0.940432858467102006E+00    0.723668302297592159E+00    0.220443843525071848E+00    0.593756979331706791E+00   -0.539075722180429828E+01
    0.717440403997711557E-01    0.213993116261883998E+01    0.242361956929808206E-01    0.962789131244058960E+00    0.679526681589591175E+00    0.209253945955226811E+00    0.353234875403105719E+00   -0.538219002687594905E+01
    0.815144872665405223E-01    0.447957701086997950E+01    0.244859410822391502E-01    0.851301121711731001E+00    0.667866874933242816E+00    0.239088626213435934E+00    0.120484953661735661E+01   -0.538027105325951460E+01
    0.638076020745285688E-01    0.194654815890070387E+01    0.254569461683400444E-01    0.932617333795017212E+00    0.712605592866833226E+00    0.177052958654740189E+00    0.287403959775530737E+00   -0.534511450932248877E+01
    0.890661787986755243E-01    0.422142934203147835E+01    0.187858897447586055E-01    0.709635639190673739E+00    0.766623793840408352E+00    0.184607761668187736E+00    0.114543965216556010E+01   -0.534396241187793386E+01
    0.100663654919721304E+00    0.271956748333603215E+01    0.231725612147592151E-01    0.115319957088005487E+01    0.684098355274382786E+00    0.265989023625979315E+00    0.656113949527902807E+00   -0.532432653061856787E+01
    0.518570749613331064E-01    0.208533817651715792E+01    0.195113697076278354E-01    0.109780015448792367E+01    0.703397509080179506E+00    0.145548160861606268E+00    0.291578349028232819E+00   -0.532161421687834135E+01
    0.105086577885103852E+00    0.260514885820381714E+01    0.244453464608972645E-01    0.129723564808479819E+01    0.743476401111277441E+00    0.235503164684897293E+00    0.688833284931145151E+00   -0.531909773764876626E+01
    0.894306388801905661E-01    0.355493008895205076E+01    0.230584378250975955E-01    0.885729186469012886E+00    0.644812044450669419E+00    0.272097052750421398E+00    0.825708055492287984E+00   -0.530847109964041408E+01
    0.953296399116516091E-01    0.481327594518661517E+01    0.233638009428977951E-01    0.759042108058929355E+00    0.814223723411560019E+00    0.180007131406968557E+00    0.157986709614449161E+01   -0.529615954650178544E+01
    0.646773028373718167E-01    0.475486057996749878E+01    0.218634666502475726E-01    0.120621777772903460E+01    0.673248416185379006E+00    0.192349304267991239E+00    0.133542189093772068E+01   -0.526827178522253892E+01
    0.100481011477421819E+00    0.315348901370614065E+01    0.229469664877443823E-01    0.909324677777920143E+00    0.757960112747174120E+00    0.215964057391254738E+00    0.755723753746478710E+00   -0.521633357797509323E+01
    0.952535786516974375E-01    0.440575349108887071E+01    0.202998539480790802E-01    0.123938905751236428E+01    0.667178545454908289E+00    0.261043507331636504E+00    0.154603300526554466E+01   -0.520505405438039848E+01
    0.380689221352121729E-01    0.310040381157436595E+01    0.230880599458253497E-01    0.917203015393768473E+00    0.806151164947267906E+00    0.950962430632298905E-01    0.337098300756507152E+00   -0.512208727705346600E+01
    0.404712581634521507E-01    0.184146583676338182E+01    0.239202024042606334E-01    0.938665425777435281E+00    0.798682607412338208E+00    0.101953625388295083E+00    0.189097782161465278E+00   -0.511742845096439769E+01
    0.952386607266347135E-01    0.448117348309677332E+01    0.215213931656837443E-01    0.883823486667995040E+00    0.663389877110487358E+00    0.266775483354001031E+00    0.139357942994299044E+01   -0.510712648463100738E+01
    0.617289292812347457E-01    0.418226199150085431E+01    0.252277453243732463E-01    0.117799289226531978E+01    0.722042615413665767E+00    0.168028311443834233E+00    0.932955071887879850E+00   -0.510427319834047122E+01
    0.438825156511940678E-01    0.395332123045646444E+01    0.239834090322770949E-01    0.918843229486132618E+00    0.783534868487214098E+00    0.111593190797336997E+00    0.580192428164257534E+00   -0.508323003271489604E+01
    0.655409183071798962E-01    0.321565530210487704E+01    0.216821234086453304E-01    0.122148687043270865E+01    0.673236263722172601E+00    0.193861547171105347E+00    0.629832113165182506E+00   -0.505614305880109249E+01
    0.896085977554321178E-01    0.383123990297317452E+01    0.249454271793365448E-01    0.873386073112487837E+00    0.668862918615341195E+00    0.257496485818417165E+00    0.934483895349806470E+00   -0.504024933978558565E+01
    0.105056366971829171E+00    0.327214703060838685E+01    0.254629345521965415E-01    0.123792462234723377E+01    0.759901931531484331E+00    0.227142129455611352E+00    0.932831970311884029E+00   -0.503033328879496811E+01
    0.961142373085021873E-01    0.199439861774444571E+01    0.227387939393520339E-01    0.102478804588317862E+01    0.669459184408187857E+00    0.266630238818525434E+00    0.420493725665561369E+00   -0.500380821061401537E+01
    0.537075192555871439E-01    0.245555241546044556E+01    0.251580373067249174E-01    0.127795676630832844E+01    0.754934693066712681E+00    0.139508704543708062E+00    0.365476725526329704E+00   -0.498696621379724547E+01
    0.881856670587056468E-01    0.370984820917959368E+01    0.208444327980669523E-01    0.751016132172963036E+00    0.802482810479435149E+00    0.170307251439007462E+00    0.877084882206084382E+00   -0.497941262995784761E+01
    0.958067536354064858E-01    0.292533380389213526E+01    0.205809813737869267E-01    0.925631320476531960E+00    0.707545340061187744E+00    0.233773671599026178E+00    0.663841188053465259E+00   -0.495880359826777095E+01
    0.927565853902440202E-01    0.323713650002112585E+01    0.197981069043611027E-01    0.122788193192319506E+01    0.663684483565036731E+00    0.256991407294909269E+00    0.845083178782883637E+00   -0.495706794573880138E+01
    0.103436593146955649E+00    0.291976626740595613E+01    0.257028656981747664E-01    0.123696444647619108E+01    0.714106667535056028E+00    0.254503420144289394E+00    0.758523189083293192E+00   -0.495528481603165805E+01
    0.634978365898132280E-01    0.499158655405044538E+01    0.207763677835464469E-01    0.118821625709533696E+01    0.671212136745452881E+00    0.188487214265047942E+00    0.148786112463660469E+01   -0.495490920634256149E+01
    0.877452459446062816E-01    0.194836287488698123E+01    0.210473193358896409E-01    0.108495115334296210E+01    0.808588565695073536E+00    0.167381633570628741E+00    0.412816953373973228E+00   -0.495087729152250766E+01
    0.902590625862862289E-01    0.435455663123054570E+01    0.217874494826471587E-01    0.117048940145968672E+01    0.806051775090867451E+00    0.173445085446532948E+00    0.144903270402766093E+01   -0.495064150458560270E+01
    0.962745213508605924E-01    0.299915808439254761E+01    0.234861136972904193E-01    0.922315537929534912E+00    0.800343602895736694E+00    0.187970951527258207E+00    0.682855730361411228E+00   -0.494835572641850341E+01
    0.924293560318669855E-01    0.475157598949408477E+01    0.202173992064551833E-01    0.812340730062354632E+00    0.758627796777303853E+00    0.196850938557586425E+00    0.156558654547378251E+01   -0.494499325476896878E+01
    0.100278000831604000E+00    0.225082362890243548E+01    0.258616264164447766E-01    0.708892703056335449E+00    0.688725631237030012E+00    0.267282882755590645E+00    0.433318768768633955E+00   -0.493421710450649176E+01
    0.903034364804619072E-01    0.286231927986790557E+01    0.234837630790937779E-01    0.895923980104714412E+00    0.657842157937364891E+00    0.264424421329263470E+00    0.589225168014788636E+00   -0.491195974924611622E+01
    0.766077971074437536E-01    0.313008572323809320E+01    0.236364788723000957E-01    0.109291149125820519E+01    0.678318335561859498E+00    0.219267453318106931E+00    0.639962089497173592E+00   -0.489944691060370729E+01
    0.557563626766204856E-01    0.244437733888626063E+01    0.212655535340309128E-01    0.126109598875045781E+01    0.710016845464706448E+00    0.154061429942672801E+00    0.385293977896585371E+00   -0.489283471472210074E+01
    0.102960054457266095E+00    0.172085362606368952E+01    0.250377283268038500E-01    0.127251372126952789E+01    0.766884444644245100E+00    0.218737201513883622E+00    0.432511305508204269E+00   -0.489043107505806152E+01
    0.667886761468230034E-01    0.311353018108885538E+01    0.237083162516820399E-01    0.127291611847646768E+01    0.691617783673778463E+00    0.190538217074114308E+00    0.609872987664274557E+00   -0.488511999870846481E+01
    0.454261531047643816E-01    0.333761554931171345E+01    0.249068418001557532E-01    0.120517829211098171E+01    0.788412314786027246E+00    0.114185679572036458E+00    0.479044725640444091E+00   -0.486796846155343488E+01
    0.102563313070854506E+00    0.255432463272514498E+01    0.254410904359296391E-01    0.109078215839568271E+01    0.714901670756723173E+00    0.251716819568409911E+00    0.592012268820905518E+00   -0.486614792802171969E+01
    0.937742249704686948E-01    0.272248195000125470E+01    0.222294588110188707E-01    0.987763180270555430E+00    0.662810633269985683E+00    0.265520276406569444E+00    0.588678708417005425E+00   -0.485910497645464190E+01
    0.759233445335370932E-01    0.453909800915779726E+01    0.262088164465585083E-01    0.125302945916022157E+01    0.701906108361179282E+00    0.208609903342806491E+00    0.134068454091999523E+01   -0.485063237573059602E+01
    0.981382548484465850E-01    0.474115470361569802E+01    0.230708554630219900E-01    0.817458973307566450E+00    0.763926939864674304E+00    0.208801422027240086E+00    0.158769289523595591E+01   -0.483138160473565748E+01
    0.886510407924652050E-01    0.418674310445785469E+01    0.189672254025936120E-01    0.917567169666290261E+00    0.640709122419357291E+00    0.263727758644121624E+00    0.117925432479940895E+01   -0.482890796523258370E+01
    0.914024544295395508E-01    0.448971350578217798E+01    0.234513320067225237E-01    0.104581259519220704E+01    0.658410176495107358E+00    0.266428759272892168E+00    0.141002126281600826E+01   -0.482130260679517608E+01
    0.952228033542632940E-01    0.329467412829399109E+01    0.242354388535022738E-01    0.745742750167846635E+00    0.668410022258758563E+00    0.268822552532225312E+00    0.721176883977139749E+00   -0.482092070764880631E+01
    0.964561111340719174E-01    0.471345693464332793E+01    0.214803738603868144E-01    0.100718639725188197E+01    0.714528772520793942E+00    0.232259922541939501E+00    0.166998755998409210E+01   -0.480695033559853435E+01
    0.943115821153774070E-01    0.399128868151335414E+01    0.214051583241851029E-01    0.119940046423931612E+01    0.676483973447569387E+00    0.254268147504221831E+00    0.122100387912080199E+01   -0.478480108909475810E+01
    0.652123631309859952E-01    0.216812686213250183E+01    0.216508784483604166E-01    0.813908723877103446E+00    0.678620127910648741E+00    0.190016447872846383E+00    0.327316717937560009E+00   -0.478471381019444753E+01
    0.768146717548370273E-01    0.307575694918632525E+01    0.207625937461853038E-01    0.104371492862701420E+01    0.655886251926422137E+00    0.228322689133462181E+00    0.627684907064316788E+00   -0.476249256708298141E+01
    0.619093606579784808E-01    0.172703247380629432E+01    0.241763051954965447E-01    0.718929873600315572E+00    0.716153676849110576E+00    0.169104786983712535E+00    0.240063418129782880E+00   -0.474965423246982610E+01
    0.104040551292456637E+00    0.459115578670015712E+01    0.260858192690561694E-01    0.764170240452005323E+00    0.746562454813607390E+00    0.234626744893052769E+00    0.146471998586856444E+01   -0.474041162321758591E+01
    0.515054476261138927E-01    0.286942020654678309E+01    0.240376268327236187E-01    0.742183315753936701E+00    0.757120255231857220E+00    0.132908373084800940E+00    0.368906739590301735E+00   -0.472357056823038768E+01
    0.975992803638136563E-01    0.207875858658450019E+01    0.253844064997566718E-01    0.842096518172845254E+00    0.684880889900214340E+00    0.263564020725258807E+00    0.408445549957566323E+00   -0.471336948758101215E+01
    0.772151673409786216E-01    0.192974606790515169E+01    0.241147965230259498E-01    0.127875749517812998E+01    0.686002125731933865E+00    0.216690043664884535E+00    0.377927288220275936E+00   -0.470787483368784265E+01
    0.992009142035772534E-01    0.450668506137042701E+01    0.238596701237913621E-01    0.104958228233219808E+01    0.708807332021347491E+00    0.246223708861166790E+00    0.152715704257715679E+01   -0.470735415530794210E+01
    0.711161095091823875E-01    0.486592722707610292E+01    0.255354941603071831E-01    0.100208954998076871E+01    0.705183028640612997E+00    0.195654625730614706E+00    0.137647717597442409E+01   -0.469817949490548248E+01
    0.861850242590767174E-01    0.364259204048199248E+01    0.240826330189762225E-01    0.836116967810371481E+00    0.674786823247431999E+00    0.243581634311541256E+00    0.825117239272839642E+00   -0.468885224424627367E+01
    0.676214706897735607E-01    0.350169005990028381E+01    0.211554600298404678E-01    0.839657866954803378E+00    0.673686184883117711E+00    0.197026463870912133E+00    0.662964750503759248E+00   -0.466886602244562887E+01
    0.450610058786504244E-01    0.477048153324982582E+01    0.261638570877021290E-01    0.110751456548482485E+01    0.804153119496920255E+00    0.111138387969212507E+00    0.927362845907144795E+00   -0.466852584129376424E+01
    0.862947076645186328E-01    0.386162476711963265E+01    0.212762352694490335E-01    0.978899291866246246E+00    0.649599229946330681E+00    0.256446500706715041E+00    0.983722675647902500E+00   -0.466038654219758808E+01
    0.628255081176757740E-01    0.399897872805595345E+01    0.227051290869712818E-01    0.109222038984298697E+01    0.698829212188720739E+00    0.176456656846799231E+00    0.856177815432054512E+00   -0.465649830178556545E+01
    0.102057857178128708E+00    0.452958250226519521E+01    0.251446437619050611E-01    0.116080925191192597E+01    0.759264177872307267E+00    0.221770352733311249E+00    0.165741034628802608E+01   -0.465490923277039759E+01
    0.855375190702293703E-01    0.444704801093737778E+01    0.203812013489705797E-01    0.112830958405252679E+01    0.802441375278329261E+00    0.165492846410436878E+00    0.144650011188523209E+01   -0.465340453618290617E+01
    0.928429487678124055E-01    0.182497071061890592E+01    0.208054317148917284E-01    0.896032255776382236E+00    0.676381475968288903E+00    0.249824130498623537E+00    0.367838841510222447E+00   -0.464705041763762150E+01
    0.933151078224182112E-01    0.410534093976020831E+01    0.218721047043800333E-01    0.716166603565215998E+00    0.777298513650894085E+00    0.191712503113378618E+00    0.108840428055320682E+01   -0.463063534081152373E+01
    0.524733393521583311E-01    0.491580078112319452E+01    0.238921856026020271E-01    0.862416019288343993E+00    0.753408386391605012E+00    0.135670151673206618E+00    0.107746256045038247E+01   -0.461846709919471365E+01
    0.861995598960941523E-01    0.198180891254474023E+01    0.240475806295881792E-01    0.106277803883519839E+01    0.676278458635078183E+00    0.242463446530354676E+00    0.388022067078147848E+00   -0.461840914710836437E+01
    0.908957767486572171E-01    0.411865603327751106E+01    0.195740573108196259E-01    0.117267392873764043E+01    0.735639526844024672E+00    0.205323449480358411E+00    0.129942090103952812E+01   -0.459462765755496694E+01
    0.835921638072655432E-01    0.429343043003577129E+01    0.204739886014491251E-01    0.962641897342721542E+00    0.647938643156665828E+00    0.249414438602322180E+00    0.119636318551992349E+01   -0.458318711488251829E+01
    0.458476816011231039E-01    0.491087190149716157E+01    0.211669412278119341E-01    0.999081779355956212E+00    0.757045215668750715E+00    0.118053913243154951E+00    0.102863143489180331E+01   -0.457028941562571234E+01
    0.727949689814261086E-01    0.239355612890196534E+01    0.232252645012310729E-01    0.119674312145037143E+01    0.686933582384947394E+00    0.204850451372919268E+00    0.444644448374564072E+00   -0.456809312866219130E+01
    0.848487674851735735E-01    0.473477056859873802E+01    0.213054461271980460E-01    0.116909140862758720E+01    0.654479135757663033E+00    0.249329076671916672E+00    0.160880970425144509E+01   -0.456241275479265074E+01
    0.964392120368443295E-01    0.404679558699163344E+01    0.229480267563198781E-01    0.109550079805041589E+01    0.700350833074816603E+00    0.244716628598244001E+00    0.121739208887062844E+01   -0.455015599880138932E+01
    0.715345333447625215E-01    0.474066652878765549E+01    0.262410965634434744E-01    0.108035245034542804E+01    0.713582381114711506E+00    0.193283192534467796E+00    0.132757109776559923E+01   -0.454871035392489276E+01
    0.861793969061351722E-01    0.479213495998805250E+01    0.188237159288182944E-01    0.116945765179018890E+01    0.763623154949176874E+00    0.181175727567193606E+00    0.177158557708344921E+01   -0.453301396247370825E+01
    0.933078062534332259E-01    0.454013261795043910E+01    0.230938312411308293E-01    0.108316189050674438E+01    0.673820499181747468E+00    0.257790730673602309E+00    0.149926269387020894E+01   -0.452521586537076015E+01
    0.749943858533064639E-01    0.270277370089448121E+01    0.240788235361424630E-01    0.104534965887833753E+01    0.692630690409887451E+00    0.207858240004705735E+00    0.499516985249279566E+00   -0.451957679089159381E+01
    0.992536014085221296E-01    0.495176137985014808E+01    0.240780242079828705E-01    0.728012180478564863E+00    0.746163564948701952E+00    0.222673588079738416E+00    0.170554007730504797E+01   -0.450980867200737734E+01
    0.924048552317903865E-01    0.491410069481442857E+01    0.253134373007871151E-01    0.951433860067601667E+00    0.683020042287810547E+00    0.253715483474725834E+00    0.168410366122482147E+01   -0.450086239760089057E+01
    0.913663482666015603E-01    0.251784048676490801E+01    0.195048348605632790E-01    0.980296599864959761E+00    0.700604974031448391E+00    0.227189417761768958E+00    0.538714271930079591E+00   -0.449928745258981966E+01
    0.100868602689578798E+00    0.232483904731150570E+01    0.261954384584869859E-01    0.123740042779591208E+01    0.718641587009925975E+00    0.247282859532903743E+00    0.551746544856859145E+00   -0.449458812861725754E+01
    0.884933105225213790E-01    0.285226453635995592E+01    0.207155030594120756E-01    0.104268930901831469E+01    0.650161512325493907E+00    0.259877815844455740E+00    0.620876151662834941E+00   -0.449398085458031993E+01
    0.992254553526131650E-01    0.467360289258170525E+01    0.245806638011111384E-01    0.100015027563854120E+01    0.719626129439531304E+00    0.240315588417312653E+00    0.162328495020620656E+01   -0.449377565923495759E+01
    0.833329259960547686E-01    0.253839174563713588E+01    0.203098148088577922E-01    0.124726435065596353E+01    0.649402426942491728E+00    0.247287319087688834E+00    0.549238942040701006E+00   -0.448208797834024963E+01
    0.961490806021691735E-01    0.242513091221092481E+01    0.228444488545733911E-01    0.124743374966396825E+01    0.710181190628407677E+00    0.237208145455970854E+00    0.577111227325264098E+00   -0.444745150245507759E+01
    0.793153715133666920E-01    0.375130941271781904E+01    0.256324951350688918E-01    0.124152694940567021E+01    0.702551506757736144E+00    0.213931475854366809E+00    0.937220524145534029E+00   -0.444660636847321289E+01
    0.468369837627174435E-01    0.461148926544062832E+01    0.235481658251865539E-01    0.122137475038604260E+01    0.777012708909445182E+00    0.117647093287821566E+00    0.949749845764247369E+00   -0.442927934166648107E+01
    0.616433548927307132E-01    0.240816277861595118E+01    0.243573541939258557E-01    0.106737240552902213E+01    0.723894659280777009E+00    0.165345349341902759E+00    0.372306777082435425E+00   -0.442680877843222564E+01
    0.934903542016917583E-01    0.179173234439026419E+01    0.216107221504405929E-01    0.800321108981356555E+00    0.691357564468781272E+00    0.242157317807730199E+00    0.350707977905135915E+00   -0.442057279019147664E+01
    0.740465009212493835E-01    0.228922013044357309E+01    0.211905129253864288E-01    0.748208487033843905E+00    0.671281219720840427E+00    0.212776783169802530E+00    0.377011022178027511E+00   -0.441844707706393969E+01
    0.995195138454437189E-01    0.222639406919479388E+01    0.252186557650566079E-01    0.896498274803161577E+00    0.721008967161178571E+00    0.241187568473713421E+00    0.457971897415530182E+00   -0.440369145041431764E+01
    0.686565411090850758E-01    0.233569628596305812E+01    0.187719431519508366E-01    0.701666581630706720E+00    0.657231379747390765E+00    0.203893948004284231E+00    0.370080732476316954E+00   -0.440217988429214646E+01
    0.963620247802952773E-01    0.448704710554143116E+01    0.238931725586352013E-01    0.786074308290962920E+00    0.781507066292017050E+00    0.197951176519302691E+00    0.135714120508772074E+01   -0.439166354889334620E+01
    0.478051404789940765E-01    0.492310847493105008E+01    0.223889461017662481E-01    0.124126310069987933E+01    0.762812568509463107E+00    0.121739629267703001E+00    0.115185967764517150E+01   -0.437178934970278821E+01
    0.568734156148901077E-01    0.284258719068516896E+01    0.211967799155792745E-01    0.104643135633631279E+01    0.712712350969705866E+00    0.154962010062938527E+00    0.443894743400118197E+00   -0.434217445317633022E+01
    0.866256473343015032E-01    0.411397498471926060E+01    0.197588421956324811E-01    0.822563494365399994E+00    0.647400052270442061E+00    0.255360951303179984E+00    0.108130078342269420E+01   -0.433966202275235347E+01
    0.861336541765206770E-01    0.309062617144866447E+01    0.216937953231504388E-01    0.934529314512819287E+00    0.662562531951167100E+00    0.247094024069681645E+00    0.658293065273013234E+00   -0.433168200340091492E+01
