    0.681969198159169537E-01    0.384652160028602452E+01    0.241338006907007158E-01    0.115097802111998493E+01    0.651930678412533604E+00    0.145358570144770383E+00    0.224448796499758041E+01    0.585360624007769115E-04    0.896651365638363451E+00    0.159605968708966955E-01    0.485500941663335323E-01    0.527133223574309390E-01   -0.139590917578075562E-01    0.231819276628150300E-01    0.218757362919603043E+00    0.843901361355971047E+00   -0.110831785373503891E+03
    0.124298069513569434E+00    0.266175830928291557E+01    0.240228540048431291E-01    0.108731457592232594E+01    0.695762957463309739E+00    0.824247496067759933E+00    0.288038491908822669E+01   -0.197288086258290928E-03    0.977172940237382326E+00    0.148496712221411059E-01    0.552438080329362147E-02   -0.581002904349887661E-01    0.927428493753865851E-02   -0.195363901557170858E-01    0.307724310990728334E+00    0.715702913576866995E+00   -0.110808138159754222E+03
    0.110094680325655753E+00    0.300273902586221153E+01    0.233838480189980658E-01    0.984401407678828333E+00    0.663812322735511495E+00    0.313395016301308260E+01    0.222096031577490738E+01   -0.115165958908904293E-03    0.102446755321084826E+01   -0.667128248035605276E-01   -0.344653049700107614E-01    0.580769867236102660E-01    0.212998504263591237E-01   -0.656045129200168858E-02    0.304376803153681819E+00    0.747721724861958759E+00   -0.110800516839212435E+03
    0.102665996672527432E+00    0.306086609114197117E+01    0.204279242557717892E-01    0.122968002714507607E+01    0.663592251225583851E+00    0.114604848765086942E+01    0.269765226185981000E+01   -0.553645341555615458E-03    0.870017957373173667E+00   -0.122063648779954792E-02   -0.306663096838817595E-02    0.341292939952913266E-01   -0.208244623354835560E-01    0.157232101209024075E-01    0.280996350458745159E+00    0.827692241240158832E+00   -0.110775235821133862E+03
    0.172939426140233943E+00    0.246219603996859115E+01    0.236734014857491980E-01    0.802965465348400409E+00    0.718492883189006615E+00    0.154573523236609223E+01    0.242750290273957559E+01   -0.216051181914582446E-03    0.808491926517104775E+00   -0.512264088828495723E-01    0.280923639452737434E-01    0.325884104332221508E-01   -0.246352892661149264E-01   -0.277220613516442789E-01    0.382109118896726552E+00    0.708421373552581501E+00   -0.110095543482064940E+03
    0.828574853778542147E-01    0.358514754779931089E+01    0.207848173993486797E-01    0.953059573343448041E+00    0.643474741483760604E+00    0.193631263521005792E+01    0.295855457995681048E+01   -0.449523043999088619E-03    0.974706811353413971E+00   -0.286942741540769791E-01    0.119865876554878514E-01    0.209534097379564244E-02    0.120558353825889961E-01    0.263547160163425873E-01    0.251863264809840171E+00    0.828780242079592111E+00   -0.109988796365410963E+03
    0.777091955866069661E-01    0.369897955375055254E+01    0.240322755769422809E-01    0.129353197040569601E+01    0.645008027966644137E+00    0.113505984816492145E+01    0.217340078407914206E+01    0.128814326032196456E-03    0.102749618034186474E+01    0.199653325163785117E-01   -0.342735221056487960E-02    0.727718211489568195E-01    0.332228447098825014E-02   -0.264741805775214507E-01    0.246098331680079996E+00    0.912466420971342895E+00   -0.109905502043726898E+03
    0.928233150072390462E-01    0.310492139897760122E+01    0.205595954280048329E-01    0.127635468737489810E+01    0.661988567981240950E+00    0.224313381731123584E+01    0.261201279757248495E+01    0.190910601614648588E-03    0.928590277450050072E+00   -0.732002394334187179E-01    0.288908808183706289E-02    0.326216123429404481E-01    0.173990704288580905E-01   -0.774740714035968003E-02    0.260199762429061621E+00    0.801154861392740947E+00   -0.109823883388181969E+03
    0.708571511078444627E-01    0.399842034637124932E+01    0.257679456208474919E-01    0.889059826232886374E+00    0.662107488398595012E+00    0.961960096598367009E+00    0.257958524596486782E+01   -0.466278544830250777E-03    0.105889552614009075E+01   -0.441070911182979142E-01    0.140123027062957622E-01    0.916644765950383467E-02    0.519762827670706279E-02    0.329852798290998506E-02    0.221880170113910730E+00    0.852707477754475640E+00   -0.109812659982415170E+03
    0.653324036298294497E-01    0.368559647045557881E+01    0.233053284466847935E-01    0.102165204334536863E+01    0.646357418784326843E+00    0.781834676323763134E+00    0.309399628609614741E+01    0.226305261748435964E-03    0.110824972815572087E+01    0.436108131920421721E-01    0.479555525578114067E-01    0.297389861029842412E-01    0.684075483709511989E-02   -0.821907588152502588E-03    0.213706529810080814E+00    0.727674186907203535E+00   -0.109751936940680494E+03
    0.106510428628259907E+00    0.345674045047873202E+01    0.206888102338944162E-01    0.830054215502867176E+00    0.650040317578241766E+00    0.720731201244070974E+00    0.235694338322257524E+01    0.100253716273676456E-04    0.862644184515699575E+00    0.894699850822043979E-01   -0.231340525949037951E-01    0.854554109992367028E-02   -0.631361908019947154E-02    0.102961169417221596E-01    0.302550335496499512E+00    0.887417273378932392E+00   -0.109744988070030701E+03
    0.949607229554280258E-01    0.340376184865493858E+01    0.216009630986169904E-01    0.822970614239536435E+00    0.651951505323956515E+00    0.169455326516162685E+00    0.289195982958839259E+01   -0.484975456363305989E-04    0.112282088790791024E+01    0.480728506640818593E-01    0.356532339709100810E-01    0.294002956820079847E-01   -0.518127104397583110E-02    0.304360708910907524E-01    0.275751954934980836E+00    0.794235704449835378E+00   -0.109742198905223361E+03
    0.835663439419104953E-01    0.388380911310108434E+01    0.248277165786199502E-01    0.741190459706447591E+00    0.679107780685311191E+00    0.289756696716393769E+01    0.276388735018030385E+01   -0.178863323382488890E-03    0.934512601112051922E+00   -0.601999729378892498E-01    0.610147207958210147E-02    0.743045212517381842E-01   -0.783649173661290707E-02    0.171480116529842061E-01    0.236429272949065461E+00    0.880640024107857466E+00   -0.109709985235794008E+03
    0.865577595674938416E-01    0.335118169193915350E+01    0.258268035874310575E-01    0.996829035098707239E+00    0.677893478423309825E+00    0.282282338220953122E+01    0.211166562534675251E+01    0.486119341613635626E-03    0.974518238345045917E+00   -0.896508695101982250E-01   -0.425165283959442059E-01    0.353081712392074587E-01    0.711085310959232164E-02    0.132970801357880503E-01    0.245960754866037523E+00    0.742789274661914356E+00   -0.109701290927975279E+03
    0.105240807322209431E+00    0.292003177028946137E+01    0.240813994655655408E-01    0.124953191899380656E+01    0.671265938853790267E+00    0.116784513292301284E+01    0.244197591371912592E+01   -0.282033866477204441E-03    0.106719143231742342E+01   -0.216895805578515011E-01    0.572032190665358597E-02   -0.223816690872466126E-01   -0.163922004168982928E-01    0.158286896366862731E-01    0.288430827557633274E+00    0.769315911085936888E+00   -0.109690719628259288E+03
    0.131425979268738058E+00    0.255290607204880704E+01    0.248812157538874333E-01    0.129377360725442792E+01    0.712765491076006841E+00    0.212858041944248733E+01    0.234246115824589518E+01    0.467169484754593046E-03    0.113962741385916111E+01   -0.972840572135403314E-01   -0.329174019786207528E-02    0.681100723176797790E-01    0.500057476199693152E-02   -0.195359555387115830E-01    0.308938243459357109E+00    0.771891609156865610E+00   -0.109690353431893044E+03
    0.833346227176182397E-01    0.317004672807244248E+01    0.225677792274802044E-01    0.129956637782586037E+01    0.650597257877570168E+00    0.314673700827882641E+01    0.205246058898058115E+01    0.177323699607729993E-03    0.686724094705031929E+00   -0.106509321654286060E+00   -0.878139983929535767E-02    0.204511503270723982E-01    0.172176431151840406E-01    0.141972425680814834E-01    0.251718355157356355E+00    0.752917050351736172E+00   -0.109606278114032420E+03
    0.118078163967879263E+00    0.295838284179247157E+01    0.224425623016653863E-01    0.857083690333369175E+00    0.688643832201798700E+00    0.279063846312815045E+01    0.294562045051163413E+01   -0.376992181195451694E-03    0.118171767679800332E+01   -0.236264081413221916E-01    0.275846503300151841E-01   -0.226382146314471899E-01   -0.217898921531687467E-02    0.529053390590152051E-02    0.297671519403173712E+00    0.741705735333892058E+00   -0.109562835137435158E+03
    0.117800706364390717E+00    0.292554353979318638E+01    0.222636687608516216E-01    0.910895007349118657E+00    0.701613012247852441E+00    0.203104467404760136E+01    0.293465104378686670E+01   -0.400743497950116153E-03    0.109296158824059209E+01   -0.431087695974397278E-01    0.127087096360315455E-01    0.240934175748216267E-01    0.179309788426951014E-01    0.234250186575945402E-02    0.285841378410625624E+00    0.746823688244369399E+00   -0.109525409645697493E+03
    0.162551863283473902E+00    0.255831876187838958E+01    0.215304437871246188E-01    0.899080091268981252E+00    0.722798874638827415E+00    0.253246829011737518E+01    0.244688303823812925E+01   -0.140645548716244811E-03    0.121244121648661163E+01   -0.886751437728388325E-01   -0.309633162197578415E-02    0.187717638570765455E-01    0.267892044872856741E-01   -0.715524709048552879E-02    0.353585243791516624E+00    0.760299822201057518E+00   -0.109481148930258470E+03
    0.127256342107489318E+00    0.282921650752972953E+01    0.191492454458618636E-01    0.912398811748194261E+00    0.663711690132464560E+00    0.156704291604840940E+01    0.235284394710476663E+01   -0.232952883994647206E-03    0.851006837755572620E+00   -0.155195831130846978E-01    0.356286375618262013E-01   -0.378882578244763152E-01    0.245198451274732943E-01   -0.120499843570048212E-01    0.333814561999245973E+00    0.757070835093999861E+00   -0.109459568533351415E+03
    0.126686232727320602E+00    0.286148717401102681E+01    0.212477046371881972E-01    0.860814116540571495E+00    0.670425644920376484E+00   -0.442127821093943219E+00    0.233260936287303666E+01   -0.189494362099472326E-03    0.121835194194395324E+01    0.758986033158525891E-01   -0.469019346947115168E-02    0.360243371194332168E-01   -0.912369989269490658E-02   -0.508417694526329053E-02    0.330562424610108319E+00    0.742229766683239700E+00   -0.109426842799547799E+03
    0.119416948821086388E+00    0.243695433989284238E+01    0.203941275704428923E-01    0.127912334136269346E+01    0.677798804332497173E+00    0.106636678544933794E+01    0.246389735547583166E+01    0.359443733273243321E-03    0.100875381391712970E+01   -0.279225859244433550E-02   -0.405279057559977673E-02   -0.405415920190535517E-02   -0.313144547061867257E-02    0.226389501084752129E-01    0.305728738085727758E+00    0.690763818041492672E+00   -0.109346007618964919E+03
    0.940654254339109430E-01    0.349127930241809903E+01    0.194423536976227884E-01    0.750154532816031061E+00    0.641509135926400575E+00    0.418789464143012857E+01    0.221216404911841469E+01    0.468519769897224130E-03    0.107550709492939522E+01   -0.109913616670212613E+00   -0.263272936838379670E-01    0.362809737108260588E-02   -0.311309491838179797E-02    0.148684273663288388E-01    0.277381511482232945E+00    0.821460338186853489E+00   -0.109304094995481321E+03
    0.100760649074344025E+00    0.352153130688219651E+01    0.247724234505884433E-01    0.884541150719817204E+00    0.681412687707607212E+00    0.524420987850577447E+00    0.232507428484051948E+01    0.146602155951435376E-03    0.110431605603061600E+01    0.333416569795297185E-01   -0.240922756657970805E-01    0.453395276333647818E-01    0.306607002685555172E-01    0.264489108413180907E-02    0.271744325023793809E+00    0.875554586669198831E+00   -0.109296621044285203E+03
    0.115482100779994878E+00    0.275258206453302856E+01    0.259932849288503770E-01    0.122352144137402918E+01    0.719982836469484244E+00    0.976268116386521001E+00    0.216221536793881874E+01   -0.152768099227326617E-03    0.900044860016628423E+00    0.573021558674829540E-01    0.424369690420978440E-01    0.655927679932784696E-01    0.144835499623437239E-01   -0.113719218785031835E-01    0.274163382739109174E+00    0.751273111477211430E+00   -0.109259623753148105E+03
    0.992583287654305313E-01    0.335756008173585840E+01    0.191567700594180990E-01    0.111894162654120577E+01    0.656384043721344290E+00    0.236669605479714917E+01    0.218611670308567563E+01    0.558961574191258414E-03    0.854265143649628023E+00   -0.562949809587827699E-01   -0.371221924625610156E-02    0.534792324253531431E-01   -0.890518537885336137E-02    0.192587338057682161E-02    0.276342101885444447E+00    0.905636554274971473E+00   -0.109253492317510606E+03
    0.845194142593858055E-01    0.361244271066029476E+01    0.216759025118586496E-01    0.994146539845178534E+00    0.656321838421734416E+00    0.884656373786041783E+00    0.282373601288813081E+01   -0.394664057551670760E-03    0.102295612339104292E+01   -0.446120968434517151E-01    0.400801300350013268E-01    0.281801098166132996E-01   -0.916296845910993113E-02    0.271605479966247967E-01    0.248026419657024155E+00    0.858871687730690780E+00   -0.109235808834145516E+03
    0.770376990215744517E-01    0.362140181752061086E+01    0.219147142593586891E-01    0.115181589271532347E+01    0.648153991425180265E+00    0.224450432645049780E+01    0.208234791547184006E+01    0.261331789444733281E-03    0.661343928597092012E+00   -0.671312447281211810E-01   -0.343979983057137242E-01    0.394947942493087539E-01   -0.666622390512144891E-02    0.397572481089016050E-02    0.237076164046119670E+00    0.846269478558810406E+00   -0.109226407571665717E+03
    0.865412780181436941E-01    0.364416626680369227E+01    0.201618471320036616E-01    0.825845179404749441E+00    0.651656777653981445E+00    0.243096922610598476E+01    0.298600775444204913E+01   -0.421577142358985513E-03    0.107456460830320299E+01   -0.437219602093414234E-01   -0.327426680461258279E-01    0.289321789402910839E-01   -0.202325122119473219E-01    0.675357313617076793E-02    0.252786068108716178E+00    0.853003384827733080E+00   -0.109222998305232579E+03
    0.117212446931868705E+00    0.311159235951505586E+01    0.211278366597458904E-01    0.833993004530071969E+00    0.658808731365937206E+00    0.154179227047629297E+01    0.238406519389541272E+01    0.500627013668229000E-03    0.119182879195750635E+01   -0.949062705808108031E-01   -0.194411174007310603E-01    0.267937219914507196E-01    0.350167815086339929E-02   -0.131021264468338811E-02    0.320219241707585700E+00    0.792768800058835099E+00   -0.109208636640065933E+03
    0.849752769051370926E-01    0.328501824116561458E+01    0.242872748857847556E-01    0.121162169200197978E+01    0.676272067462307613E+00    0.135626331608466977E+01    0.262481584770510157E+01    0.227164646444993207E-03    0.106325896210201276E+01   -0.761398382158184200E-01   -0.167147991486301176E-01    0.738768280666474292E-01    0.158273692522787265E-01   -0.150732894971319017E-01    0.240315188364590648E+00    0.777356734894702917E+00   -0.109167145260178899E+03
    0.707667808994430769E-01    0.379200019320419379E+01    0.206754420780778866E-01    0.947382625307919946E+00    0.644266972730141552E+00    0.117438359427604855E+01    0.227406190742775571E+01    0.428582292730110277E-03    0.905026129011925473E+00   -0.261930705082775855E-01    0.280729065119250665E-02   -0.638139509583526832E-02   -0.201707332655968810E-01    0.188654686589821707E-02    0.221852110275029601E+00    0.819075853528746789E+00   -0.109155006827595386E+03
    0.150095183551054889E+00    0.295595049491804085E+01    0.196851132733043103E-01    0.702544361527717598E+00    0.682430257085503977E+00    0.297553531196230558E+01    0.303848533128754550E+01    0.790117883498875741E-04    0.932428960458180800E+00   -0.712173561440901937E-01    0.193133557859621885E-01   -0.253063553901805849E-01    0.359060791873436688E-01   -0.343886519070126656E-02    0.365944571445575573E+00    0.821915983855694532E+00   -0.109149805544117399E+03
    0.135498414625716046E+00    0.300349355210060587E+01    0.241411981237382410E-01    0.110570383217479895E+01    0.691954643613569176E+00    0.478670921750874889E+01    0.208946772766421018E+01   -0.358075468181461064E-04    0.100825364059274003E+01   -0.978214572563713969E-01   -0.280395867911617525E-02    0.410903670990607345E-01    0.122588763355610669E-01   -0.311038924455548788E-01    0.334760520661159966E+00    0.902330579928310117E+00   -0.109115539798056020E+03
    0.117744006210862062E+00    0.274016592977667095E+01    0.248895579231558188E-01    0.118957928239830113E+01    0.696911471362888779E+00    0.269976566297869525E+01    0.268589927371527804E+01   -0.305922327292790664E-04    0.630622271664377676E+00   -0.659994408822595635E-01   -0.269684218230321973E-01    0.405975711344831736E-01   -0.108788680588362933E-01    0.793338179809112420E-02    0.295000923141491900E+00    0.744843658865776748E+00   -0.109107320937543335E+03
    0.845149699040803892E-01    0.365817695810290466E+01    0.250566783791147940E-01    0.833651486906949790E+00    0.688469634467675062E+00    0.354645609148792573E+01    0.225092703924151305E+01    0.245000011716817396E-03    0.116764951491796509E+01   -0.596083643802685983E-01   -0.742694785364768351E-02   -0.618419011243927230E-02    0.414496097954482334E-02    0.968481066314194616E-02    0.232527442426505165E+00    0.813968736400343174E+00   -0.109099791324902100E+03
    0.161688927969651813E+00    0.215840531422749482E+01    0.231147138373398904E-01    0.977163483274817390E+00    0.720597863494895741E+00    0.106332409817859563E+01    0.268470117956787124E+01    0.973509110247872470E-05    0.122585963755811589E+01    0.295889432157034199E-01   -0.858135731099721188E-02    0.690709680782306407E-01   -0.650146537334587993E-02   -0.479749157704795204E-03    0.357137696456518883E+00    0.634542320280363392E+00   -0.109083838649728804E+03
    0.112063946867741099E+00    0.260256702497355930E+01    0.205349780020765739E-01    0.116027636759504382E+01    0.663629552283814261E+00    0.244340563261390287E+01    0.221172842925103907E+01   -0.372680425530434799E-03    0.888462030267731739E+00   -0.789590246587081740E-01    0.212865836143802528E-01    0.305083332875218105E-01    0.251577222977331233E-01   -0.397212409204775532E-02    0.302547219163219527E+00    0.678644174491781271E+00   -0.109073106371063105E+03
    0.920594371026490915E-01    0.341890293816747803E+01    0.224608008634262987E-01    0.930918954560814083E+00    0.658084886046039874E+00    0.139215734868244390E+01    0.303768324224306774E+01    0.180474458727952671E-05    0.964349788200487668E+00   -0.624706576562550631E-01    0.457037514572635473E-01    0.635625961474004936E-01   -0.212071315276615852E-01   -0.195660760864764943E-01    0.265922029991222109E+00    0.805620262197182746E+00   -0.108984317138100536E+03
    0.115391510213174633E+00    0.323876716228563444E+01    0.228460852972266655E-01    0.779693228253396375E+00    0.687001619311671030E+00   -0.231828287600420069E+00    0.282199208629206755E+01    0.230005048590018434E-04    0.875691538200167541E+00   -0.845263982015397042E-02    0.459294364590825815E-01    0.118775985323339023E-01    0.168562033241256917E-01   -0.171278087852207613E-01    0.294258895617187766E+00    0.815561002204740371E+00   -0.108981298795725991E+03
    0.940647798066590185E-01    0.370914103470845724E+01    0.238751193969591602E-01    0.735005692336403560E+00    0.667915487383214157E+00    0.496419316149910017E+01    0.219553404545867048E+01   -0.340076665182247799E-03    0.899340631931514922E+00   -0.822854134478060301E-01   -0.323302241212665362E-01    0.196629661807730532E-01   -0.202958826295757816E-02   -0.112496259084085906E-01    0.265817271890872564E+00    0.880312153873851533E+00   -0.108977338756008876E+03
    0.771275459658586210E-01    0.393606827459662156E+01    0.260973439926492634E-01    0.892888175417634322E+00    0.661536023679283325E+00    0.100824177890032907E+01    0.253743749521436790E+01   -0.185733598146485893E-03    0.841424870813088477E+00   -0.321165190703506381E-01   -0.879004809000282633E-02    0.661846347429968090E-01    0.267855736113504009E-01   -0.102800397692643479E-01    0.237344439535905033E+00    0.879016198843996399E+00   -0.108970969346750536E+03
    0.106749158094695665E+00    0.290134408932010857E+01    0.196315850985930990E-01    0.122060508931223310E+01    0.660283699984477890E+00    0.327000213137865003E+01    0.257412618864465337E+01   -0.216456381744711650E-03    0.109489670819152618E+01    0.589391559052154790E-02    0.308110669012714306E-01    0.460668236069523285E-01    0.179623015040503292E-01   -0.753219786150734205E-03    0.291358463199679618E+00    0.786457564254034902E+00   -0.108945468859045320E+03
    0.942347473611633013E-01    0.329888774280485197E+01    0.204277605558735031E-01    0.996474762925182445E+00    0.663209064872951282E+00    0.105908818511929681E+00    0.258066610195982138E+01   -0.395784721414160550E-03    0.107448039790964289E+01   -0.396697213466872117E-01    0.119021951582912733E-01    0.115102446347631199E-01    0.165822440409409272E-01   -0.423929529684452522E-02    0.262152150258797900E+00    0.804077547269110737E+00   -0.108939835844649096E+03
    0.160035670270911007E+00    0.248628063452377557E+01    0.225358082108410782E-01    0.874159982125161772E+00    0.721672028899396967E+00    0.194861012633332109E+01    0.289095231243099882E+01   -0.527026423343080960E-04    0.129577103728942911E+01   -0.202286473770724728E-01   -0.116974665069223480E-01    0.402696106673643001E-01    0.339044079718347838E-01    0.641484552193472002E-02    0.351789390383789646E+00    0.714088209622046444E+00   -0.108905042162180379E+03
    0.149646488560392837E+00    0.279311629605228617E+01    0.248234756422874674E-01    0.113538029876592850E+01    0.717981555626787893E+00    0.521714870900515848E+01    0.239035131044660076E+01   -0.221284908097811389E-03    0.110702308657974413E+01   -0.109141992168004631E+00   -0.557525077923172532E-01    0.259376567210516662E-01    0.874180652938088415E-02   -0.193745584013102629E-01    0.339699213428831026E+00    0.881939997901593387E+00   -0.108904966482795459E+03
    0.106368522273618885E+00    0.296312544695748326E+01    0.219515880848047060E-01    0.103407691224379072E+01    0.677130969961604157E+00    0.174280727195153773E+01    0.236720856769891386E+01    0.163529226153574531E-04    0.826525501344566149E+00    0.860617094868874888E-02   -0.492428842211647955E-02    0.271837791700053899E-01   -0.169236248401822796E-01    0.188833317387900740E-02    0.281270359998857522E+00    0.741838057755586977E+00   -0.108900530736457981E+03
    0.927745493549788497E-01    0.307281272423616780E+01    0.231343018694996627E-01    0.103449334278563310E+01    0.675002918054044887E+00    0.186999397882431140E+01    0.232110343454008916E+01    0.187405069294801097E-05    0.929463893697057286E+00   -0.281439579241375970E-01    0.338360856307485941E-01    0.582073106955195013E-01   -0.284982434059045941E-02   -0.256032746072843952E-01    0.255806813512948483E+00    0.704923333484600456E+00   -0.108867600526612321E+03
    0.138871699534271670E+00    0.279647068038132973E+01    0.213737734172242677E-01    0.903514972859196575E+00    0.685024210205796957E+00    0.235545976715084571E+01    0.227767546052696845E+01   -0.903677150116918328E-06    0.111250207659593725E+01   -0.110490354260473322E+00   -0.453274418353103656E-01    0.471406376782919495E-01   -0.163938272005627571E-01    0.145832545156327625E-01    0.342859474018316013E+00    0.774157149070433981E+00   -0.108850286698712566E+03
    0.113983901850956804E+00    0.289665661273862041E+01    0.233356290522624896E-01    0.120348575049414808E+01    0.673142040486607529E+00    0.319327769127689010E+01    0.245616496580718202E+01   -0.684830113531785306E-04    0.119255030453736666E+01   -0.171140154358792873E-01    0.703013638868740798E-02    0.333686221111985648E-01   -0.202234089585851019E-01    0.104941806175870081E-01    0.304474761388021320E+00    0.794056164809497367E+00   -0.108797533587657142E+03
    0.129752273684284991E+00    0.274341818706673646E+01    0.223454423930945778E-01    0.112216723809058405E+01    0.690226942166137003E+00    0.304434107421536382E+01    0.252329158824940292E+01   -0.350819662982032382E-03    0.914647852641260362E+00   -0.510034090967441955E-01   -0.201677943324954922E-01    0.562432552048862805E-01   -0.170084039739006009E-01   -0.170061742154476066E-01    0.320607913087617491E+00    0.786359582501012233E+00   -0.108756682708369254E+03
    0.962888795768805789E-01    0.313316441846405258E+01    0.232610321752683112E-01    0.869579040399393710E+00    0.678783814445493627E+00    0.795621766876624115E+00    0.310985720518249842E+01    0.329175969785665528E-04    0.114667380106047867E+01   -0.260484109603735664E-01    0.312880058204264705E-01    0.737659403924696006E-01    0.119590678928582772E-03   -0.629729580519103674E-02    0.260867517085466183E+00    0.704132996659116328E+00   -0.108739869232659743E+03
    0.107709072595243788E+00    0.323384120420499466E+01    0.240612453941994771E-01    0.935791352236498231E+00    0.678495818269892359E+00    0.549703305983727475E+01    0.231939789726980550E+01   -0.272651395577405849E-03    0.124383765644266986E+01   -0.849018966630789990E-01   -0.306066722313517656E-01   -0.660388577149664813E-02   -0.925378380463090164E-02   -0.684786427994337962E-02    0.287634544535938008E+00    0.811813800959416576E+00   -0.108738454956106054E+03
    0.144167203276252487E+00    0.294785994568798060E+01    0.249208386360204488E-01    0.731578820295431087E+00    0.713314491562383135E+00    0.943128382691426737E+00    0.250740675331967555E+01   -0.495611928577577429E-03    0.106449897638382485E+01   -0.462489699673439558E-01   -0.531020562654845457E-01    0.594098771640239193E-01   -0.121493546942428449E-02    0.538298333645312321E-03    0.333581601474599143E+00    0.785492339188534672E+00   -0.108727106124631746E+03
    0.812417322132924086E-01    0.362643399151011980E+01    0.222862705191463305E-01    0.113679094327020813E+01    0.641128059142356821E+00    0.143548469371224119E+01    0.217002670203125891E+01   -0.223640000834127465E-04    0.102780563219254484E+01   -0.738633297955387791E-02   -0.514645651456725195E-01    0.114398528574437691E-01    0.200750961002353623E-01   -0.505955828733370416E-02    0.253432327201443486E+00    0.873055449379334103E+00   -0.108717049977662342E+03
