    0.970672334622685457E-01    0.327477182425862168E+01    0.253611702221462273E-01    0.114949154622259675E+01    0.676245645482054902E+00    0.934683586850471926E+00    0.268994646074492660E+01   -0.188637593783967162E-03    0.921549159760880698E+00   -0.947718369771194391E-02    0.294951080484144451E-01    0.477169260392122652E-02    0.330665850593277189E-02    0.304730684294200749E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648793242895282-309
    0.926033410561654946E-01    0.328203401383670768E+01    0.261669427544329730E-01    0.119086999702876906E+01    0.677020448999472779E+00    0.707221427105240608E+00    0.258965986193328668E+01    0.203213500016168058E-03    0.111710048681246032E+01    0.223098561578975868E-01    0.320124560060227464E-01   -0.245158467807465863E-02    0.109601776322254332E-01    0.140668793094004402E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648786428504744-309
    0.905511286711366964E-01    0.342058605051151821E+01    0.248435748422290922E-01    0.115377881787379621E+01    0.684251731634013760E+00   -0.131155179936099486E+00    0.221581424868473587E+01   -0.154804488810878578E-03    0.982950211057245449E+00    0.472842126185611805E-01    0.292245471802828616E-01    0.323581966018346018E-01    0.168607429939905337E-01    0.252800063486309512E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648783350594346-309
    0.101790777151213749E+00    0.326382376034110244E+01    0.246457213104561076E-01    0.969133615044470265E+00    0.682907972017314790E+00    0.824509246981898869E+00    0.251705005129647752E+01    0.151192446728539982E-03    0.101544556520680929E+01    0.278471467192816374E-01    0.276389922285842360E-01    0.367531080552285228E-01    0.945899501107416718E-02   -0.130864676641085677E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648791288766840-309
    0.964967130403034112E-01    0.334117114696379325E+01    0.253792990703237548E-01    0.119047356340052701E+01    0.685924707397394195E+00    0.143274816469288879E+01    0.229922400381681502E+01   -0.312110689164555059E-04    0.948142806616154799E+00    0.365328698608092112E-01    0.180251741020173717E-02    0.856830782788921275E-02    0.132797431549237510E-01    0.595305840446670731E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648791576905925-309
    0.103223301155065297E+00    0.312980256762601128E+01    0.247169372757784049E-01    0.119576490058700391E+01    0.720865564808130133E+00    0.219251536678140013E-01    0.219949994919180547E+01   -0.107116308195438444E-03    0.952730718771403806E+00    0.123810645159363047E-01   -0.145388900469366200E-02    0.133537768958240516E-01    0.213128953079630423E-02   -0.526746404235674259E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648781807923773-309
    0.924307979213244146E-01    0.331969569806690057E+01    0.253276014378752620E-01    0.103488193131210848E+01    0.657246383394881617E+00   -0.788383879591147974E-01    0.251940462943489196E+01   -0.160735270650754587E-03    0.997825723625397010E+00    0.372181109414086581E-01   -0.189865646433211646E-01    0.603474796294668769E-02    0.103959335300500069E-01   -0.196793435914186313E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648786643284961-309
    0.867009323151517741E-01    0.348923177556672037E+01    0.259200439018063902E-01    0.113130357057887498E+01    0.701629555081275669E+00    0.406386013684464587E+00    0.250507064569207527E+01   -0.101288882722927248E-03    0.962176975635058884E+00    0.409207581031252737E-01   -0.909479968939356370E-02    0.621315905226833415E-01    0.159995865229424217E-01   -0.191601176338001694E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648790008702040-309
    0.938947584337423702E-01    0.309071623781613347E+01    0.238618606676334992E-01    0.125149864104234165E+01    0.679743528263194507E+00   -0.141533432535890569E+00    0.242624926824015352E+01    0.585780711228532603E-04    0.971248844521686472E+00    0.945630861610816803E-01   -0.271645889571723725E-01    0.128461888326280582E-01    0.668939205247415930E-02   -0.500579783090361261E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648791002762119-309
    0.853828302855287880E-01    0.326914033737371357E+01    0.257626675365742255E-01    0.123755622058182579E+01    0.675894820307562205E+00    0.264242263466269556E+00    0.236071353589698330E+01    0.223140683786785476E-03    0.109603327928382788E+01    0.446104152837893259E-01    0.200878931949865780E-01    0.380143917265397535E-01    0.312824696135628744E-02    0.681142947274351873E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648748281893854-309
    0.944203581404233355E-01    0.320964417007194402E+01    0.258595535432577933E-01    0.121815933637101015E+01    0.684758363689548344E+00    0.627741458618312542E+00    0.269510026038510109E+01   -0.113422180963465471E-03    0.956774134650489216E+00    0.280667341360387873E-01    0.162935783860145011E-01    0.486556409582393490E-02    0.505871962205613201E-02   -0.162958501214184419E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648785699738153-309
    0.926712599539385035E-01    0.329767749558223944E+01    0.258276483337234325E-01    0.117533571324274067E+01    0.664266494168449073E+00    0.474850670953157916E+00    0.259196697016837163E+01    0.216725320826171479E-04    0.104306668373312283E+01    0.333601989970270935E-01    0.147106684071373062E-01    0.540408099287953275E-01    0.834705927439170769E-02   -0.589700201871149257E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648786428504744-309
    0.985603195223290485E-01    0.316654930988766825E+01    0.251627403938827106E-01    0.127778905482052751E+01    0.721001130272115764E+00    0.125928836249505238E+00    0.248993899948202069E+01    0.125960052249330886E-03    0.937704885073683214E+00    0.167752705451354039E-01    0.549647539901014504E-02    0.249910119611674447E-01   -0.579261635939738034E-02   -0.998152183798031029E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648785188913801-309
    0.949312144698900295E-01    0.320323638620349804E+01    0.253083826214372046E-01    0.120653441325212429E+01    0.684836975985131713E+00   -0.473120999784716112E+00    0.257117675933522216E+01    0.174321782760868127E-03    0.110371096304583127E+01    0.149803504057644671E-01    0.495409180736788857E-03    0.180329643269968448E-01   -0.591936362659828755E-02   -0.163571906487536278E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648786428504744-309
    0.101303228823958522E+00    0.315652592928032538E+01    0.238030248733724671E-01    0.112424349889910524E+01    0.679137105440216549E+00    0.114787768816791758E+01    0.245438444659844590E+01   -0.814453096961804610E-04    0.106430633523158469E+01    0.401771864995618816E-01    0.366108920320640241E-02    0.324111091181037009E-01   -0.976698549745238370E-02   -0.141744221899907236E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648799513260257-309
    0.916203907730138989E-01    0.315219719414306754E+01    0.249259453046699400E-01    0.125546846646982302E+01    0.682987037491932125E+00    0.935700659476203178E+00    0.248439534446064725E+01   -0.186535974871005795E-04    0.106668853183685775E+01    0.387483705912250453E-02    0.986878198955307151E-02    0.650560596908475314E-01    0.631663538769824950E-02   -0.100030656549275968E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648812339362525-309
    0.993553062859983960E-01    0.331455754380523393E+01    0.260384079970729133E-01    0.109295041523455172E+01    0.694956316940625762E+00    0.121315698673070926E+01    0.240536512852457651E+01   -0.314275974245840017E-03    0.107419416366322062E+01    0.176153714383880250E-01   -0.182060382321828571E-01    0.104661529142687643E-01    0.155643345216465931E-01    0.163855674407344803E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648791002762119-309
    0.903811991781661578E-01    0.328523273718132147E+01    0.255395376078903849E-01    0.125408759372306666E+01    0.698062650521608874E+00    0.231221079189614542E+00    0.257453205665123441E+01   -0.272048226109413848E-03    0.884675792321187648E+00    0.799359306184527219E-02   -0.889493229182712619E-02   -0.748049482278632938E-02    0.982076234709895746E-03   -0.136522948552606181E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648812326872545-309
    0.986544893511502319E-01    0.311897213238187732E+01    0.242134831716170479E-01    0.120596721609884838E+01    0.678490527090637507E+00    0.295160361413143946E+00    0.266221465091539056E+01    0.130259928286113750E-03    0.965391162562217797E+00    0.136047371870155892E-01    0.180719669640205527E-01    0.198927185821251851E-01    0.148358900564021096E-02    0.247098611853786149E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648791288766840-309
    0.997702375224198690E-01    0.315203470595879143E+01    0.240550357603954504E-01    0.111377754407896701E+01    0.679996754637044343E+00    0.559420706037461635E+00    0.243171604452442258E+01   -0.317744376838509357E-03    0.922797830349237680E+00    0.396141536488539420E-01   -0.277830180252275141E-01    0.403485591211092259E-01    0.733891665508221158E-02    0.148790082509679747E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648795347773035-309
    0.917012980505870906E-01    0.342238930676022690E+01    0.256367633985672416E-01    0.115246635617445947E+01    0.655919463932068791E+00    0.685794002449045870E+00    0.235941149210727419E+01   -0.452392860881295098E-04    0.102448227532983349E+01    0.663271618382627187E-01    0.827194701232694674E-02    0.112619797734956617E-01    0.109904658560483759E-01    0.522636916595524414E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648787656080010-309
    0.957424792607266123E-01    0.316762270925358536E+01    0.229827466299437067E-01    0.114144220508507876E+01    0.686657886263644102E+00    0.674993579639377117E+00    0.257900857784549853E+01   -0.369967825846366678E-03    0.111254322030963460E+01   -0.460022618038055664E-01   -0.214605201825446290E-01   -0.915913375191716728E-02   -0.153287177033384382E-01   -0.660886806997950868E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648795415361215-309
    0.108159795938103542E+00    0.294471050312123994E+01    0.242877379347698520E-01    0.108710435622994583E+01    0.714388674989368200E+00    0.846491409461919808E+00    0.203194665037307631E+01   -0.647063573162509013E-04    0.116589642565658913E+01   -0.553863078635634387E-02    0.150046360578040550E-01   -0.750665989703205860E-03   -0.302389434778759653E-02   -0.245134281603572902E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648794600429576-309
    0.105492956531527654E+00    0.312074108612457479E+01    0.232919961653707472E-01    0.116852147979840382E+01    0.687135660246858460E+00    0.156608753695773650E+00    0.224131214927069333E+01   -0.512478340001478383E-04    0.100271262997362909E+01    0.570765340656143039E-03   -0.110660005952337298E-01    0.174055026028441806E-01   -0.927197034264658562E-02   -0.112134146497133089E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648748281893854-309
    0.106703259046287940E+00    0.305148346867488307E+01    0.233607082636128997E-01    0.115395166267905691E+01    0.714892817463037900E+00    0.825492656518509449E+00    0.206923723485840982E+01   -0.296843709644810882E-03    0.100132883345558366E+01   -0.455488892540885371E-02    0.539499437589106845E-02   -0.146407593663281932E-01   -0.106326178007623354E-01   -0.106071753258805794E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648786428504744-309
    0.109585591118769768E+00    0.303997670528034813E+01    0.258738615529233787E-01    0.115265347948512176E+01    0.717331164385203723E+00    0.538048221493304446E+00    0.209270951141879413E+01    0.137040428440703545E-03    0.105416403419149485E+01   -0.153846845584258707E-01    0.641437262261612684E-02    0.200105348734362920E-01    0.817052525642550376E-02   -0.115256312207988321E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648794600429576-309
    0.106438558311715392E+00    0.285087508903831921E+01    0.231348322298530647E-01    0.118509358629356409E+01    0.695648851516389111E+00    0.395969304651041298E+00    0.234726426224014206E+01    0.112517140210325033E-04    0.111765380127614566E+01    0.168548028915085496E-01   -0.140850378404253837E-01    0.164503451510478599E-01   -0.275127605976567546E-03   -0.128479467404618609E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648785032393804-309
    0.108859699129243509E+00    0.291626137914578454E+01    0.259478538388371767E-01    0.108269595457910150E+01    0.712456361344026790E+00    0.892797918501397447E+00    0.233738457038915781E+01   -0.423643386002345345E-03    0.108803565225834498E+01   -0.299169787867416409E-01   -0.140822770112702597E-01   -0.705849982952548582E-02    0.102033545104775955E-01    0.326256635948078688E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648792516421157-309
    0.110305665949338480E+00    0.307190885615024012E+01    0.234097238429598134E-01    0.107239494647491873E+01    0.700750575634874417E+00    0.177791618216649283E+01    0.210432717714560358E+01    0.133316433422742001E-03    0.103106265955508625E+01   -0.471135548328081022E-01   -0.127945394066323881E-01    0.314471968215863373E-01   -0.115830162969611516E-02   -0.158463460897601514E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648782958187647-309
    0.104719297180382254E+00    0.302361057079619622E+01    0.250973052862200029E-01    0.104571788600524629E+01    0.688886731475440772E+00    0.261232559948623155E+00    0.237969296694133803E+01   -0.367751791018230121E-03    0.120869086778620538E+01   -0.240730342458573415E-01   -0.150222507046859355E-01   -0.912633226290794630E-02    0.186728403544285798E-01   -0.379276002594533881E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648799248441071-309
    0.101444411557068320E+00    0.302739466744766439E+01    0.252719936127906997E-01    0.122862349205833299E+01    0.704145239930358713E+00    0.601117439069501103E+00    0.205045255642558999E+01    0.394364216120762041E-04    0.109880857603413995E+01   -0.306050286492249440E-01   -0.338138711199429121E-01    0.320738388811113440E-01   -0.752639717400398200E-02   -0.152914027868551634E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648795415361215-309
    0.112390586202508774E+00    0.288405379949863105E+01    0.249125684104494829E-01    0.117032870261436028E+01    0.676357510086582292E+00    0.790659290074527732E+00    0.217399300742138246E+01    0.852057576938736617E-04    0.100116774363609728E+01    0.217435544308075129E-01   -0.388941610185140896E-01    0.305032906832051892E-01   -0.105452079665859857E-01   -0.141411462035581359E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648799248441071-309
    0.109408282863318773E+00    0.282284999982958684E+01    0.254603507433817620E-01    0.109314134559426335E+01    0.698338081362404495E+00    0.126566668106798375E+01    0.209138535728230979E+01   -0.114234085342573941E-03    0.113426271746454987E+01   -0.198932597776638326E-01   -0.379147560787106222E-01    0.132919920275361841E-01    0.276079116971966049E-02   -0.479759870540247962E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648782807675489-309
    0.112839329236918112E+00    0.288639576954493648E+01    0.248125086829872853E-01    0.115406991915513890E+01    0.683996890120856182E+00    0.118962742911846941E+01    0.216028788082852907E+01    0.179274234452351730E-03    0.111128166473873602E+01   -0.937073616610697990E-02   -0.138167392746303130E-01    0.359520596877804105E-01   -0.140102428706309241E-01   -0.952882863183066725E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648798493034461-309
    0.980515758953380279E-01    0.310062709695148397E+01    0.236534040779056015E-01    0.119388075418888562E+01    0.690618728454123310E+00    0.117773783923591502E+01    0.239737959640514520E+01   -0.149378069529065101E-03    0.121082393956784262E+01   -0.270258758635102542E-01   -0.151920390998883381E-01    0.382723366143526700E-02   -0.205062131922065516E-01   -0.149267888005303051E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648795426270185-309
    0.112938337105413997E+00    0.294186076084701753E+01    0.249351773465684920E-01    0.110977532798064127E+01    0.717821813764733752E+00    0.608309384914617723E+00    0.240024490341356778E+01   -0.480609429559682427E-04    0.136137458790347576E+01   -0.274062158224300939E-01   -0.189871871413516968E-01    0.422710606540220718E-01   -0.980802892389516859E-02   -0.929152986087528054E-02    0.694760872127864144-309    0.694760872128180346-309    0.465648812289086404-309
    0.109305241175180090E+00    0.311325829940634646E+01    0.252287251775800310E-01    0.105228466641808716E+01    0.707774233045880385E+00    0.939641939131300674E+00    0.241899473252185393E+01   -0.177336631446962153E-03    0.106126958440080532E+01    0.234097848490018717E-01    0.142150058701620563E-02    0.247640616210759584E-01   -0.129901817269316849E-01   -0.139550558555364794E-01    0.694760872127864144-309    0.694760872128180346-309    0.465648800013412792-309
    0.108153282950472121E+00    0.306471633851952507E+01    0.227181726626042926E-01    0.100974435497505111E+01    0.685017884933534105E+00    0.159358455831245838E+01    0.234133789489323663E+01    0.388121407256800718E-04    0.120659292614071534E+01    0.660689025985503053E-02   -0.959878991225997236E-02    0.382680117069450210E-01   -0.224997742010477862E-01    0.713985211830206468E-04    0.694760872127864144-309    0.694760872128180346-309    0.465648789670919239-309
