    0.865236486858156628E-01    0.386253528547724656E+01    0.227238812824370230E-01    0.118288554992125872E+01    0.743251788093467702E+00    0.479942458548688819E-01    0.351768652408495974E+01    0.244148412932124331E-01    0.995217654331561952E+00    0.768570431328238102E+00    0.784523473116308878E+00   -0.181742418552753637E+01    0.168791628636654467E+01    0.869485095112529294E+01    0.197760568190162411E+00    0.109737877210026014E+01    0.122581724881338658E+00    0.527829791837297280E+00   -0.951393809478454102E+02
    0.180382460988394638E+00    0.361375243953378300E+01    0.244210812999396225E-01    0.886979635477055384E+00    0.689784436635013876E+00    0.593645400883292887E-01    0.301250222978678428E+01    0.227501093750508768E-01    0.859495462537074761E+00    0.708587865439940567E+00    0.179207359443139147E+01    0.301157764802995054E+00    0.977125263512337972E+00    0.839910371206077144E+00    0.430438075834827849E+00    0.132649696878917678E+01    0.163543475095888124E+00    0.476469983055988811E+00   -0.950858651381158211E+02
    0.222803890078038053E+00    0.182814447234117949E+01    0.227489167322028479E-01    0.108057588367570290E+01    0.663388472086595571E+00    0.131908646666126256E+00    0.421096594706180394E+01    0.190310256420434601E-01    0.847483935891088169E+00    0.660985904956923220E+00   -0.158734194726656686E+01   -0.710413076498394247E+00    0.186315475464999070E+01    0.581714806611658197E+01    0.557967703905875689E+00    0.652022465931019646E+00    0.345476893382988592E+00    0.152778621691779515E+01   -0.950086868974262728E+02
    0.129146153753661785E+00    0.282901313704160717E+01    0.260241993098738085E-01    0.110699612811848591E+01    0.740330938951136996E+00    0.112444863698593550E+00    0.343063565100918133E+01    0.227586872276597380E-01    0.117247143933042253E+01    0.818215650766851432E+00   -0.297610994317907629E+01    0.245109912360151050E+01    0.108701623516084678E+01    0.809593196218822619E+01    0.283111134321995084E+00    0.817189650260858769E+00    0.201954034246920017E+00    0.108936693054312017E+01   -0.950048859638420424E+02
    0.969120842863302190E-01    0.314722321356670864E+01    0.221466545539590609E-01    0.101474108508335581E+01    0.813920614334165404E+00    0.114900049671340626E+00    0.370851302978661046E+01    0.194878828581426626E-01    0.841038707466094548E+00    0.727886018868954432E+00   -0.691821156786655678E+00    0.741566210484849719E-01    0.261930404459777832E-01    0.190957455418043764E+01    0.179720319376160204E+00    0.792669493031116779E+00    0.253649212006400004E+00    0.110666682796987215E+01   -0.949762242517881106E+02
    0.334084836423359566E+00    0.219761437863108444E+01    0.225397349563188180E-01    0.967077486517870177E+00    0.715214958386551913E+00    0.128038976819902756E+00    0.469735643039587902E+01    0.192008721522603891E-01    0.868348026985442334E+00    0.759693287260510663E+00   -0.295412297172578997E+01    0.261428514376408572E+00    0.185953620909078167E-01    0.454332903130782650E+01    0.697169027402439134E+00    0.902081451891755370E+00    0.255122513757266745E+00    0.197994011790116531E+01   -0.949612137334351587E+02
    0.225886404539575536E+00    0.187855012127719601E+01    0.211109094782026448E-01    0.998694500977629240E+00    0.731892078857142026E+00    0.148623647309611501E+00    0.496496471730196465E+01    0.228991078541135006E-01    0.101694130845494746E+01    0.787419256138910062E+00    0.218048354276234591E-02    0.121813402013284122E+01    0.122422915197794580E+01    0.680497633376262367E+01    0.461103200610983366E+00    0.681740914701192469E+00    0.276636627749671238E+00    0.259615978921491486E+01   -0.949576246323901643E+02
    0.290348950998337851E+00    0.247850897834158612E+01    0.210303886707301317E-01    0.700425251429091400E+00    0.730966518078286276E+00    0.109906032569012713E+00    0.443224108920308435E+01    0.200049627301169923E-01    0.887759405417298364E+00    0.729164049001250092E+00    0.342525385342297461E+01    0.284622820179748715E+00    0.104766813779303014E+01    0.756436834683572989E+01    0.582766829510118156E+00    0.882915287898253132E+00    0.244340475287257691E+00    0.156577453020203183E+01   -0.949429365382165997E+02
    0.739581885903228820E-01    0.377235700980723543E+01    0.229306250152372521E-01    0.118349863209034978E+01    0.652570751113070169E+00    0.526757929833965577E-01    0.222750447270466001E+01    0.242344937623440518E-01    0.100744488984366098E+01    0.690202054231003115E+00    0.574625928187170842E+01   -0.699475533996580801E+00    0.613764620135710759E+00    0.727352814303585316E+01    0.227519397670732870E+00    0.905588944178820632E+00    0.161447727165456162E+00    0.300220833745171278E+00   -0.949383444654826292E+02
    0.296727317710454908E+00    0.182439323308994417E+01    0.248045061474122565E-01    0.918968730010239154E+00    0.657536948709445124E+00    0.150994879489348033E+00    0.227246167321482684E+01    0.215783222448876939E-01    0.111056981240022390E+01    0.744780382769256843E+00   -0.216241488619745414E+01    0.275234901231161899E+00    0.208509405245708201E+01    0.201393696181436255E+01    0.743675784136931917E+00    0.666026817450069197E+00    0.311112097362609641E+00    0.708614207043216204E+00   -0.949274272624706157E+02
    0.229701235544679860E+00    0.194846488978783539E+01    0.252238749032970451E-01    0.119035671636570872E+01    0.710937351306424437E+00    0.143955121186800539E+00    0.304018387236510801E+01    0.214550785922394439E-01    0.110436181896599650E+01    0.794245869639704116E+00   -0.504476338532602142E+01    0.260624760591997351E+00    0.305434494187114147E+01    0.823187276957515301E+01    0.504370819552335203E+00    0.755147640251679908E+00    0.262211875058455002E+00    0.102724120546496134E+01   -0.948072399709392073E+02
    0.106353569532770309E+00    0.312911988626860893E+01    0.215698643096215274E-01    0.110051063284457462E+01    0.809953056774504576E+00    0.931659413905652350E-01    0.356740141865831983E+01    0.205038533110801918E-01    0.888344878538778304E+00    0.774018133837950928E+00   -0.543439906716382914E+01   -0.604094602969610150E+00    0.605190396449218238E+00    0.103733615537178281E+01    0.194998114059205363E+00    0.876996806164306419E+00    0.189732969791361644E+00    0.911196478213904926E+00   -0.947951117695828458E+02
    0.328349691346944417E+00    0.170399888176513747E+01    0.222625880648874459E-01    0.949045540773709839E+00    0.662560230284701679E+00    0.133498922720241969E+00    0.274056525437560561E+01    0.260333829131623312E-01    0.803155294841504053E+00    0.789477842768319449E+00   -0.587631816624222303E+01   -0.414030626816105141E+00    0.136379110846410567E+01    0.487118307956197505E+01    0.798686592476342883E+00    0.667450836229166011E+00    0.255958024954566210E+00    0.709543979236975098E+00   -0.947665523304043802E+02
    0.238690156197095410E+00    0.224077207399896761E+01    0.238303461426695451E-01    0.881437093934265392E+00    0.775525993870765706E+00    0.178328375052673793E+00    0.401045911856684434E+01    0.213780274276483620E-01    0.113629266331754741E+01    0.716270334211364879E+00    0.158822951700682236E+01    0.880865450780951242E+00    0.241501537740487632E+00    0.856465619639328679E+01    0.436486191104683063E+00    0.795938407862836872E+00    0.389258459566047932E+00    0.185908949746102148E+01   -0.946832310721896135E+02
    0.142334160883593852E+00    0.294691678121888589E+01    0.199067420849423082E-01    0.110590088258087094E+01    0.797881042266758489E+00    0.788740080145309136E-01    0.283318679046793109E+01    0.231770184387727791E-01    0.996155492399318332E+00    0.750454120772967914E+00   -0.510158763492577805E+01   -0.620089581370363518E+00    0.153660595911725162E+01    0.203510065457654532E+01    0.254849662122228982E+00    0.986976148244282148E+00    0.181204543934091827E+00    0.565916302870541066E+00   -0.946789506256909590E+02
    0.200879670319569853E+00    0.273190236957546517E+01    0.197778752870283944E-01    0.748688618365962344E+00    0.783482257625083167E+00    0.119344921016759684E+00    0.385708822522800876E+01    0.214062255951633119E-01    0.955057120316641361E+00    0.743936155334068983E+00    0.333036215705030614E+00    0.110346519675600963E+01    0.188961560573687049E+01    0.702471792263581385E+01    0.359468178495713830E+00    0.903950583148924069E+00    0.254320055426026870E+00    0.126193304830805864E+01   -0.946383852185520027E+02
    0.210157841116691502E+00    0.253662172916739515E+01    0.210670328863720620E-01    0.102777509301117886E+01    0.791875787290742927E+00    0.112001646955781881E+00    0.225615657845936113E+01    0.233605648726378304E-01    0.861242023961310443E+00    0.685590339973474516E+00   -0.515057341756515985E+01    0.902342437629339855E-01    0.268947569475932902E+01    0.903039491523723292E+01    0.368740146124647949E+00    0.956441881700746510E+00    0.287983803134101157E+00    0.509004483388018736E+00   -0.944833939604229158E+02
    0.210765081692715406E+00    0.234171438314165581E+01    0.219126647856372897E-01    0.800831677922004270E+00    0.790317848169289183E+00    0.153810917139051456E+00    0.398018021323041360E+01    0.254315779661301103E-01    0.117825250216614585E+01    0.692032088439086812E+00   -0.188534450412123000E+01   -0.329670795592512000E+00    0.202903688785109282E+00    0.259503623092275060E+01    0.372521436530064698E+00    0.771712058036932880E+00    0.374273015105691220E+00    0.164673822975694972E+01   -0.944784394375073759E+02
    0.183418121641759552E+00    0.262968660307553570E+01    0.240644639147979053E-01    0.110286036974738377E+01    0.762940837771233227E+00    0.970864577057534289E-01    0.490896419436294451E+01    0.250477422683398065E-01    0.112788306471157229E+01    0.710358294126769096E+00   -0.514900233795598083E+01    0.453990805435463329E+00    0.261103469384528397E+01    0.480758891493557705E+01    0.356451073947082031E+00    0.936897130282642099E+00    0.242037345186340208E+00    0.191083618466523575E+01   -0.944144220733760022E+02
    0.272623986755642256E+00    0.219185985982252962E+01    0.252436946128840704E-01    0.964110729635665464E+00    0.641376860411087435E+00    0.110314579792565884E+00    0.339496445379070355E+01    0.261921433830539473E-01    0.107595421422829518E+01    0.732477807528111424E+00   -0.355779474503046345E+01   -0.393017277932623088E+00    0.431556061095180521E+00    0.655889478406954041E+01    0.724097103156400634E+00    0.781544722829996541E+00    0.254428114499449021E+00    0.957535131797355277E+00   -0.944003901515500843E+02
    0.107022334047421674E+00    0.406911165025947064E+01    0.219441817369794602E-01    0.854278255696914179E+00    0.740141960877476635E+00    0.650778895227729220E-01    0.269899031073587370E+01    0.211903481405412777E-01    0.107510774289059485E+01    0.724262311313879747E+00    0.209781150177033027E+01    0.881151955007126730E+00    0.786710801587759412E+00    0.627504473142782881E+01    0.235421929142346636E+00    0.124869782793846618E+01    0.164459571207918126E+00    0.477323660816910911E+00   -0.943954639583933783E+02
    0.300307051718467222E+00    0.198324866832485847E+01    0.227379719939618877E-01    0.884321952226496899E+00    0.650076622009329474E+00    0.148219638056819231E+00    0.448569503537867753E+01    0.240338200843097094E-01    0.109703206513671425E+01    0.807014135483502981E+00    0.246831476990361942E+01    0.114189652970226518E+01    0.212293901200002288E+01    0.848575356178573381E+00    0.764423375320604559E+00    0.715380582800471676E+00    0.264487813241882863E+00    0.211670221834989336E+01   -0.943754399747592743E+02
    0.123394052390401229E+00    0.215534039595666638E+01    0.194786298662754272E-01    0.128053364176004791E+01    0.747367313341526951E+00    0.190082782432515612E+00    0.405691260505076734E+01    0.214154742179407560E-01    0.121589196677454980E+01    0.730144317636254203E+00    0.325316435086521061E+01   -0.524994962659424580E+00    0.204721648041540050E+01    0.474127513643320420E+01    0.255788490301901483E+00    0.648785714873089225E+00    0.396724820756618135E+00    0.206445974150783718E+01   -0.943443952509802983E+02
    0.981046882128852743E-01    0.421118643674488791E+01    0.255950957314383734E-01    0.950406835070150002E+00    0.745691072538777422E+00    0.679509024997743266E-01    0.424296707964654196E+01    0.187969669225997414E-01    0.112191726839731620E+01    0.743800444747443779E+00    0.238823830571056739E+01    0.194085645620334546E+01    0.567413099197813353E+00    0.151362036123940324E+01    0.222459549623840513E+00    0.127077099286212225E+01    0.156799960759471141E+00    0.111908629620528921E+01   -0.943153223915799543E+02
    0.275589954033795714E+00    0.243902366727509445E+01    0.247189786877639664E-01    0.113670721131333230E+01    0.696540462522220238E+00    0.791414933991129582E-01    0.263860110089655686E+01    0.245063426141377480E-01    0.740904768854700468E+00    0.743844906930253180E+00   -0.247073289140400210E+01    0.964710641910011546E+00    0.578206396598157535E+00    0.710820820246885354E+01    0.618978480596742875E+00    0.101028440542323295E+01    0.187324875091741144E+00    0.465756870498997000E+00   -0.943022240101906988E+02
    0.239678902504028318E+00    0.343597031621343518E+01    0.210185176015079793E-01    0.805276383058625367E+00    0.782629171437162485E+00    0.656049076613220011E-01    0.312656098083806278E+01    0.231305076952612841E-01    0.107228168648796318E+01    0.792585966116745810E+00   -0.143020275222720450E+01    0.269167035406503707E+01    0.399595808561032328E+00    0.852437925598461099E+01    0.425622589991889011E+00    0.142223356377741661E+01    0.141255130272068180E+00    0.587056853626796715E+00   -0.942760272622241899E+02
    0.303364084936062928E+00    0.200494022608140554E+01    0.218668814151707532E-01    0.988370513658078043E+00    0.709127276950327401E+00    0.111200064543786128E+00    0.261203687947588969E+01    0.207468790556832802E-01    0.715933843960466443E+00    0.693467908164763558E+00   -0.221791544426512699E+01    0.110981713781216129E+00    0.129071249285500000E+01    0.593860833920757702E+01    0.646760528774396937E+00    0.800467636413180306E+00    0.274376302318307674E+00    0.589876688751724165E+00   -0.942655400167026585E+02
    0.294338534497625426E+00    0.261957480736026493E+01    0.209970247488688727E-01    0.969416817907759021E+00    0.777715320280378264E+00    0.987434657929918136E-01    0.461330807123166853E+01    0.220782539174520336E-01    0.924721267766432931E+00    0.788935152019451746E+00    0.273600228245200583E+01    0.190657480207018359E+01    0.396370414588684494E+00    0.721802643396813792E+01    0.521352714181598564E+00    0.111850166718869382E+01    0.194116476159563761E+00    0.160481820080750204E+01   -0.942475953875963199E+02
    0.175688061927833067E+00    0.206487944165298565E+01    0.206787827493016135E-01    0.129524252099409098E+01    0.646403333381654344E+00    0.126548127912954750E+00    0.358419830367476333E+01    0.230282577286640422E-01    0.122847622690666269E+01    0.707162857008093670E+00   -0.342165524019140310E+01    0.253890033103921020E+01    0.734139361461994211E+00    0.513450022494481129E+01    0.469960099432529421E+00    0.721735339060627368E+00    0.299105329390458086E+00    0.125462337179360772E+01   -0.941769035944371495E+02
    0.143523088663337267E+00    0.372084519101721245E+01    0.209201743852497034E-01    0.106931948678796873E+01    0.781412439743920939E+00    0.579176422118936329E-01    0.213366857546723265E+01    0.258174275960820210E-01    0.103544203447390437E+01    0.706929766319505881E+00   -0.581444407780084305E+01    0.132702592195780689E+01    0.253141363074878667E+01    0.647876665906305238E+01    0.269311838353342492E+00    0.141615053374417088E+01    0.167554018997904869E+00    0.307339449137649767E+00   -0.941672052044730634E+02
    0.299162370846741354E+00    0.194432951902982443E+01    0.200946127587915968E-01    0.839725656443606083E+00    0.747882735561967160E+00    0.148536957456713359E+00    0.286689070654397815E+01    0.207598580606912636E-01    0.774071733767934589E+00    0.657865393629278983E+00   -0.586673081190250922E+01    0.500339183445046132E+00    0.152409218716965023E+01    0.472376449483041405E+01    0.570786102320204769E+00    0.740940176408340645E+00    0.391178256211799136E+00    0.799579165663426017E+00   -0.941597371359577835E+02
    0.181926123988023186E+00    0.192035480003228898E+01    0.193189010404314875E-01    0.126101961239098515E+01    0.687436950062076169E+00    0.165970249365472583E+00    0.373228675124571208E+01    0.225182572450631571E-01    0.957640369037218830E+00    0.779234093258423077E+00   -0.368680115253075869E+00    0.733415116640742326E+00    0.331089761026741369E+01    0.193274736535051384E+01    0.425852703877401040E+00    0.699369869005524447E+00    0.310419490841761070E+00    0.145579575300923181E+01   -0.941506923366710140E+02
    0.153614550176793235E+00    0.245076698769320522E+01    0.215287233287432371E-01    0.117201619508634902E+01    0.716059380914099930E+00    0.118489996254446062E+00    0.390251138334936076E+01    0.196473157970585011E-01    0.921952710007914789E+00    0.645669893604306266E+00    0.549845021099979903E+00    0.190499717607210250E+01    0.179885618253661250E+01    0.316628726871132082E+01    0.341582321033196412E+00    0.795342102085003111E+00    0.331352253062590030E+00    0.125019742066553974E+01   -0.941391937332443547E+02
    0.159920176524769225E+00    0.321228383430635844E+01    0.199230763048750814E-01    0.916760380060534397E+00    0.683674977819374474E+00    0.536334951123751472E-01    0.265500158420968235E+01    0.245498278326343744E-01    0.806711494443869026E+00    0.681672653324582822E+00    0.370973368837113071E-01    0.555735081047714630E-02    0.111732684309266617E+01    0.157301197372896273E+01    0.384764307971007413E+00    0.106065824325497715E+01    0.168252831396428271E+00    0.356543107622210698E+00   -0.941369570012382013E+02
    0.111106933564791552E+00    0.372480917769632747E+01    0.224010272730653347E-01    0.872136856874590638E+00    0.647990700300650091E+00    0.588978725348582935E-01    0.244667840686032489E+01    0.198816235520674622E-01    0.797116596445123227E+00    0.745236790307802432E+00   -0.475032889971718930E+01    0.256120300361786235E+01    0.507810161883004763E+00    0.947878921940522545E+01    0.317957897446830284E+00    0.105733066763312156E+01    0.141848459990479847E+00    0.361436335961148381E+00   -0.941363260873434911E+02
    0.265219076235755968E+00    0.214498042369801523E+01    0.228834753266256678E-01    0.101851254850278949E+01    0.741574690916202872E+00    0.101026314037447440E+00    0.246670798218096055E+01    0.224179063117625824E-01    0.119107445577884707E+01    0.693964091943343186E+00    0.282248209640183845E+01   -0.606923997936799964E+00    0.844536130558639742E+00    0.835713888559107332E+01    0.523886618785498359E+00    0.841161266665331753E+00    0.256328421307822851E+00    0.605507651752790532E+00   -0.941050450989543918E+02
    0.110740583543610299E+00    0.383196322243309861E+01    0.213486371181760039E-01    0.850796133120372056E+00    0.648791549550542412E+00    0.631187583871311297E-01    0.333838252745384612E+01    0.249073906189592395E-01    0.111567220661918198E+01    0.758038191214302937E+00   -0.180214958457718133E+01    0.142145603497932349E+01    0.371610940939362255E+00    0.110241447215299959E+01    0.313802940342476022E+00    0.111545801825572521E+01    0.153189687179272976E+00    0.628858362830452378E+00   -0.940949833028676892E+02
    0.257704733375492323E+00    0.214288712514989932E+01    0.255592014764027854E-01    0.941834238231662457E+00    0.681980891195535510E+00    0.130006422113306597E+00    0.226497940349470506E+01    0.202866745597740129E-01    0.853148238339900167E+00    0.782387776234463317E+00   -0.459515120076066630E+01   -0.937949607508236305E+00    0.953646457184711416E+00    0.410306034249287510E+01    0.609041479121720131E+00    0.759344725773337004E+00    0.245524547731661297E+00    0.586317272805426670E+00   -0.940764632797785367E+02
    0.288040304952265569E+00    0.192814689834765485E+01    0.205089827675904758E-01    0.103199987330894283E+01    0.667616478912912203E+00    0.141069070423299692E+00    0.213103585070743273E+01    0.228623816841639765E-01    0.124026527428989475E+01    0.811195493889820707E+00   -0.515944826575296478E+01    0.234313579610568468E+01    0.100234711731252402E+01    0.832512614378999061E+01    0.692261935607961454E+00    0.753996368245347659E+00    0.249121509538864194E+00    0.686378550447531155E+00   -0.940242340090538846E+02
    0.169640756948192806E+00    0.297384963872782748E+01    0.195576351683987640E-01    0.907818610051706720E+00    0.720127075757180379E+00    0.654141700607454579E-01    0.220969604219814642E+01    0.242224000277949658E-01    0.118672907845385178E+01    0.682816630270107083E+00    0.325828417321006114E+01   -0.679914305132811592E-03    0.434243802091928588E+00    0.712344810024595798E+01    0.364837239564858251E+00    0.984750516658695285E+00    0.192254737361989086E+00    0.375407683768838374E+00   -0.940028575592946538E+02
    0.208243487921957737E+00    0.227325037887900105E+01    0.201506401075162885E-01    0.102351766561805579E+01    0.666085573435071354E+00    0.119322718617824702E+00    0.256561290417264676E+01    0.234580800530085169E-01    0.945341872594378851E+00    0.795539452995044249E+00    0.160936814591780397E+01    0.273933917056957554E+01    0.393819699416879998E+00    0.423004808053182391E+01    0.514783809118025348E+00    0.783094815144817269E+00    0.225603774903181814E+00    0.655640783513113945E+00   -0.939704644836996721E+02
    0.160340249444032940E+00    0.220429230245103769E+01    0.194446345273326660E-01    0.128884038442011484E+01    0.756893016821082010E+00    0.137933922199105441E+00    0.227755645810737661E+01    0.201488320359700067E-01    0.768548593725593698E+00    0.748310600605304854E+00    0.198189916558781576E+01    0.228676009690709314E+01    0.214548986913639927E+01    0.449406974777026136E+01    0.313822571920312821E+00    0.792346391555304064E+00    0.282306383757541524E+00    0.587159613451858742E+00   -0.939576482990525790E+02
    0.377891214299806877E+00    0.209419464058986682E+01    0.232177921121685046E-01    0.826490223585723438E+00    0.663520925124582828E+00    0.119468251611297413E+00    0.183341711817937592E+01    0.226892295552932576E-01    0.978240815020937515E+00    0.761055245900627564E+00   -0.557171263149772944E+01    0.145425315798196131E+01    0.754222285808940462E+00    0.343854368789603804E+01    0.911072979469295663E+00    0.791671898958458908E+00    0.245435484390648523E+00    0.460749978957200823E+00   -0.939545703631739997E+02
    0.161704734516616461E+00    0.310113243266055072E+01    0.199593144392517380E-01    0.944861094579071858E+00    0.729504712814468714E+00    0.103941456797250323E+00    0.202925825133865789E+01    0.197335481954924695E-01    0.100033811303116771E+01    0.689270723438656807E+00    0.477858244708633606E+01    0.947552935490677761E+00    0.228665362995569321E+01    0.678353011871867562E+01    0.341360122551023160E+00    0.104018363484743537E+01    0.260316844880840614E+00    0.470329366128728721E+00   -0.939315060892825215E+02
